GPS Time, Device Time, Longitude, Latitude,GPS Speed (Meters/second), Horizontal Dilution of Precision, Altitude, Bearing, G(x), G(y), G(z), G(calibrated),0-100mph Time(s),Actual engine % torque(%),Fuel Remaining (Calculated from vehicle profile)(%),Engine Load(Absolute)(%),Kilometers Per Litre(Instant)(kpl),Timing Advance(°),Engine Load(%),Litres Per 100 Kilometer(Instant)(l/100km),Kilometers Per Litre(Long Term Average)(kpl),Litres Per 100 Kilometer(Long Term Average)(l/100km),Trip average KPL(kpl),Trip average Litres/100 KM(l/100km),Trip average MPG(mpg),Miles Per Gallon(Instant)(mpg),Miles Per Gallon(Long Term Average)(mpg),Distance to empty (Estimated)(km),Fuel used (trip)(l),Fuel Trim Bank 1 Long Term(%),Fuel trim bank 1 sensor 1(%),Fuel trim bank 1 sensor 2(%),Fuel trim bank 1 sensor 3(%),Fuel trim bank 1 sensor 4(%),Fuel Trim Bank 1 Short Term(%),Fuel Trim Bank 2 Long Term(%),Fuel trim bank 2 sensor 1(%),Fuel trim bank 2 sensor 2(%),Fuel trim bank 2 sensor 3(%),Fuel trim bank 2 sensor 4(%),Fuel Trim Bank 2 Short Term(%),Fuel cost (trip)(cost),Cost per mile/km (Instant)(€/km),Cost per mile/km (Trip)(€/km),CO₂ in g/km (Instantaneous)(g/km),CO₂ in g/km (Average)(g/km),GPS vs OBD Speed difference(km/h),Trip Distance(km),Trip distance (stored in vehicle profile)(km),Distance travelled with MIL/CEL lit(km),Distance travelled since codes cleared(km),DPF Temperature(°C),Drivers demand engine % torque(%),Volumetric Efficiency (Calculated)(%),EGR Commanded(%),Engine reference torque(Nm),EGR Error(%),Ethanol Fuel %(%),Fuel flow rate/minute(cc/min),Fuel flow rate/hour(l/hr),Fuel Rate (direct from ECU)(L/m),Engine RPM(rpm),GPS Accuracy(m),GPS Altitude(m),GPS Latitude(°),GPS Longitude(°),GPS Bearing(°),GPS Satellites,Hybrid Battery Charge (%)(%),Fuel Level (From Engine ECU)(%),O2 Sensor1 Equivalence Ratio,O2 Sensor1 Equivalence Ratio(alternate),O2 Sensor2 Equivalence Ratio,O2 Sensor3 Equivalence Ratio,O2 Sensor4 Equivalence Ratio,O2 Sensor5 Equivalence Ratio,O2 Sensor6 Equivalence Ratio,O2 Sensor7 Equivalence Ratio,O2 Sensor8 Equivalence Ratio,O2 Volts Bank 1 sensor 1(V),O2 Volts Bank 1 sensor 2(V),O2 Volts Bank 1 sensor 3(V),O2 Volts Bank 1 sensor 4(V),O2 Volts Bank 2 sensor 1(V),O2 Volts Bank 2 sensor 2(V),O2 Volts Bank 2 sensor 3(V),O2 Volts Bank 2 sensor 4(V),Throttle Position(Manifold)(%),Absolute Throttle Position B(%),Accelerator PedalPosition D(%),Accelerator PedalPosition E(%),Accelerator PedalPosition F(%),Relative Throttle Position(%),Relative Accelerator Pedal Position(%),Barometer (on Android device)(mb),Barometric pressure (from vehicle)(psi),Fuel pressure(psi),Intake Manifold Pressure(psi),Fuel Rail Pressure(psi),Fuel Rail Pressure (relative to manifold vacuum)(psi),Turbo Boost & Vacuum Gauge(psi),Evap System Vapour Pressure(Pa),Air Fuel Ratio(Commanded)(:1),Air Fuel Ratio(Measured)(:1),Commanded Equivalence Ratio(lambda),Torque(Nm),Horsepower (At the wheels)(hp),Engine kW (At the wheels)(kW),0-100kph Time(s),0-200kph Time(s),0-30mph Time(s),0-60mph Time(s),1/4 mile time(s),1/8 mile time(s),100-0kph Time(s),40-60mph Time(s),60-0mph Time(s),60-120mph Time(s),60-130mph Time(s),60-80mph Time(s),80-100mph Time(s),80-120kph Time(s),Acceleration Sensor(X axis)(g),Acceleration Sensor(Y axis)(g),Acceleration Sensor(Z axis)(g),Acceleration Sensor(Total)(g),Mass Air Flow Rate(g/s),Ambient air temp(°C),Catalyst Temperature (Bank 1 Sensor 1)(°C),Catalyst Temperature (Bank 1 Sensor 2)(°C),Catalyst Temperature (Bank 2 Sensor 1)(°C),Catalyst Temperature (Bank 2 Sensor 2)(°C),Intake Air Temperature(°C),Exhaust Gas Temperature 1(°C),Exhaust Gas Temperature 2(°C),Engine Oil Temperature(°C),Engine Coolant Temperature(°C),Transmission Temperature(Method 1)(°C),Transmission Temperature(Method 2)(°C),Trip time(whilst stationary)(s),Trip Time(Since journey start)(s),Trip time(whilst moving)(s),Run time since engine start(s),Voltage (OBD Adapter)(V),Voltage (Control Module)(V),O2 Sensor1 wide-range Voltage,O2 Sensor2 wide-range Voltage,O2 Sensor3 wide-range Voltage,O2 Sensor4 wide-range Voltage,O2 Sensor5 wide-range Voltage,O2 Sensor6 wide-range Voltage,O2 Sensor7 wide-range Voltage,O2 Sensor8 wide-range Voltage,Speed (GPS)(km/h),Speed (OBD)(km/h),Average trip speed(whilst stopped or moving)(km/h),Average trip speed(whilst moving only)(km/h)
Fri May 12 17:32:15 GMT+02:00 2017,12-mag-2017 17:32:14.888,14.411595949362797,40.90857453960874,0.0,4.0,92.8828480259901,241.11444,1.16837049,-0.34476504,9.6629982,0.03056296,-,-,46.3134079,23.52941132,0.57782447,27,45.49019623,173.05932617,12.61965084,7.92398453,6.74141264,14.83337688,19.04353905,1.6322726,35.64873123,1727.26782227,0.00536562,0,-0.78125,-,-,-,3.125,-,-,-,-,-,-,0.00099143,∞,0.47486639,-,259.4211731,0,0.00336,136.68315125,0,13115,-,-,-,-,-,-,-,28.84331894,1.73059916,-,1139.5,4,92.88285065,40.90857315,14.4115963,241.11444092,16,-,-,-,-,-,-,-,-,-,-,-,0.83999997,0.71999997,-,-,-,-,-,-,9.8039217,-,-,-,-,0,-,-,-,-,6.81677389,-,-,-7.88322592,-,14.69999981,-,1,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,0.06638357,-0.01464343,0.90453964,0.00718113,-,26,498.90002441,-,-,-,45,-,-,-,90,-,-,12.05200005,49,37.65299988,67,-,-,-,-,-,-,-,-,-,-,0,0,4.44444466,6.66666651
Fri May 12 17:32:15 GMT+02:00 2017,12-mag-2017 17:32:15.404,14.411595949362797,40.90857453960874,0.0,4.0,92.8828480259901,241.11444,0.2777274,-0.10534488,10.38125896,0.07766539,-,-,46.3134079,23.52941132,0.57782447,27,45.49019623,173.05932617,12.61965084,7.92398453,6.74141264,14.83337688,19.04353905,1.6322726,35.64873123,1727.26782227,0.00536562,0,-0.78125,-,-,-,3.125,-,-,-,-,-,-,0.00099143,∞,0.47486639,-,259.4211731,0,0.00336,136.68315125,0,13115,-,-,-,-,-,-,-,28.84331894,1.73059916,-,1139.5,4,92.88285065,40.90857315,14.4115963,241.11444092,16,-,-,-,-,-,-,-,-,-,-,-,0.83999997,0.71999997,-,-,-,-,-,-,9.8039217,-,-,-,-,0,-,-,-,-,6.81677389,-,-,-7.88322592,-,14.69999981,-,1,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,0.00292869,-0.0234295,0.99044782,0.09107601,-,26,498.90002441,-,-,-,45,-,-,-,90,-,-,12.35099983,50,37.65299988,67,-,-,-,-,-,-,-,-,-,-,0,0,4.44444466,6.66666651
Fri May 12 17:32:16 GMT+02:00 2017,12-mag-2017 17:32:15.896,14.411538924171127,40.90856455633011,1.2621189,4.0,92.91320553233747,248.66812,0.58418524,0.08619126,10.10353088,0.05529201,-,-,46.3134079,31.76470566,0.57782447,27,45.49019623,173.05932617,12.61965084,7.92398453,6.74141264,14.83337688,19.04353905,1.6322726,35.64873123,1727.26782227,0.00536562,0,-0.78125,-,-,-,3.125,-,-,-,-,-,-,0.00099143,∞,0.47486639,-,259.4211731,0,0.00336,136.68315125,0,13115,-,-,-,-,-,-,-,28.84331894,1.73059916,-,1139.5,4,92.91320801,40.90856552,14.41153908,248.66812134,16,-,-,-,-,-,-,-,-,-,-,-,0.83999997,0.71999997,-,-,-,-,-,-,9.8039217,-,-,-,-,3.52941179,-,-,-,-,6.81677389,-,-,-7.88322592,-,14.69999981,-,1,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,0.05954997,0.00878606,0.92992157,0.0320316,-,26,504.20001221,-,-,-,45,-,-,-,90,-,-,13.14000034,50,37.65299988,67,-,-,-,-,-,-,-,-,-,-,4.54362822,0,4.44444466,6.66666651
Fri May 12 17:32:16 GMT+02:00 2017,12-mag-2017 17:32:16.404,14.411538924171127,40.90856455633011,1.2621189,4.0,92.91320553233747,248.66812,0.72783732,-0.1340753,9.99818611,0.03364532,-,-,46.3134079,31.76470566,0.57782447,27,45.49019623,173.05932617,12.61965084,7.92398453,6.74141264,14.83337688,19.04353905,1.6322726,35.64873123,1727.26782227,0.00536562,0,-0.78125,-,-,-,3.125,-,-,-,-,-,-,0.00099143,∞,0.47486639,-,259.4211731,0,0.00336,136.68315125,0,13115,-,-,-,-,-,-,-,28.84331894,1.73059916,-,1139.5,4,92.91320801,40.90856552,14.41153908,248.66812134,16,-,-,-,-,-,-,-,-,-,-,-,0.83999997,0.71999997,-,-,-,-,-,-,9.8039217,-,-,-,-,3.52941179,-,-,-,-,6.81677389,-,-,-7.88322592,-,14.69999981,-,1,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,0.06247865,0.04100162,0.90942079,0.01252909,-,26,504.20001221,-,-,-,45,-,-,-,90,-,-,13.58600044,51,37.65299988,69,-,-,-,-,-,-,-,-,-,-,4.54362822,0,4.44444466,6.66666651
Fri May 12 17:32:17 GMT+02:00 2017,12-mag-2017 17:32:16.898,14.411500810055072,40.908556378394415,2.0423048,6.0,92.94559870023457,248.69899,1.40779054,-0.39264908,10.0556469,0.0548107,-,-,46.31295395,31.76470566,0,27,45.49019623,-,12.61958313,7.92402697,6.70574379,14.91227818,18.94277954,0,35.6485405,1727.06542969,0.00670524,0,-0.78125,-,-,-,3.125,-,-,-,-,-,-,0.00123895,∞,0.59342515,-,259.4211731,0,0.00336,136.68315125,0,13115,-,-,-,-,-,-,-,26.49219704,1.58953178,-,1478.75,6,92.94560242,40.90855789,14.41150093,248.69898987,16,-,-,-,-,-,-,-,-,-,-,-,0.83999997,0.71999997,-,-,-,-,-,-,9.8039217,-,-,-,-,3.52941179,-,-,-,-,5.94654703,-,-,-8.7534523,-,14.69999981,-,1,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,0.19622204,-0.0302631,0.77274877,-0.10464715,-,26,504.20001221,-,-,-,45,-,-,-,90,-,-,14.03899956,51,37.65299988,69,-,-,-,-,-,-,-,-,-,-,7.35229683,0,4.44444466,6.66666651
Fri May 12 17:32:17 GMT+02:00 2017,12-mag-2017 17:32:17.405,14.411500810055072,40.908556378394415,2.0423048,6.0,92.94559870023457,248.69899,1.11090958,-0.08619126,8.98304462,0.04760337,-,-,46.31295395,31.76470566,0,27,23.52941132,-,12.61958313,7.92402697,6.70574379,14.91227818,18.94277954,0,35.6485405,1727.06542969,0.00670524,0,-0.78125,-,-,-,-3.90625,-,-,-,-,-,-,0.00123895,∞,0.59342515,-,259.4211731,2.64770317,0.00336,136.68315125,0,13115,-,-,-,-,-,-,-,26.49219704,1.58953178,-,1478.75,6,92.94560242,40.90855789,14.41150093,248.69898987,16,-,-,-,-,-,-,-,-,-,-,-,0.83999997,0.71999997,-,-,-,-,-,-,9.8039217,-,-,-,-,3.52941179,-,-,-,-,5.94654703,-,-,-8.7534523,-,14.69999981,-,1,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,0.10543273,-0.03514424,0.81765527,-0.07532371,-,26,504.20001221,-,-,-,45,-,-,-,90,-,-,14.03899956,52,38.24300003,69,-,-,-,-,-,-,-,-,-,-,7.35229683,10,5,7.14285707
Fri May 12 17:32:18 GMT+02:00 2017,12-mag-2017 17:32:17.898,14.41146699829636,40.90854809106373,2.3299735,6.0,92.98570646662883,250.94336,2.03028297,-0.23942018,10.17056847,0.02637892,-,-,46.31295395,31.76470566,0,9.5,23.52941132,-,12.61958313,7.92402697,6.70574379,14.91227818,18.94277954,0,35.6485405,1727.06542969,0.00670524,0,-5.46875,-,-,-,-3.90625,-,-,-,-,-,-,0.00123895,∞,0.59342515,-,259.4211731,2.64770317,0.00336,136.68315125,0,13115,-,-,-,-,-,-,-,26.49219704,1.58953178,-,1478.75,6,92.98571014,40.90854645,14.4114666,250.94335938,15,-,-,-,-,-,-,-,-,-,-,-,0.815,0.71999997,-,-,-,-,-,-,6.27450991,-,-,-,-,3.52941179,-,-,-,-,5.94654703,-,-,-8.7534523,-,14.69999981,-,1,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,0.20696054,-0.02440573,0.93675518,0.05785341,-,26,504.20001221,-,-,-,45,-,-,-,90,-,-,14.03899956,52,38.70600128,69,-,-,-,-,-,-,-,-,-,-,8.38790417,10,5,7.14285707
Fri May 12 17:32:18 GMT+02:00 2017,12-mag-2017 17:32:18.405,14.41146699829636,40.90854809106373,2.3299735,6.0,92.98570646662883,250.94336,2.10689759,-0.04788403,9.73003578,0.01443752,-,-,46.31295395,31.76470566,0,9.5,23.52941132,-,12.61958313,7.92402697,6.70574379,14.91227818,18.94277954,0,35.6485405,1727.06542969,0.00670524,0,-5.46875,-,-,-,-3.90625,-,-,-,-,-,-,0.00123895,∞,0.59342515,-,259.4211731,2.64770317,0.00336,136.68315125,0,13115,-,-,-,-,-,-,-,26.49219704,1.58953178,-,1478.75,6,92.98571014,40.90854645,14.4114666,250.94335938,15,-,-,-,-,-,-,-,-,-,-,-,0.815,0.72499996,-,-,-,-,-,-,6.27450991,-,-,-,-,3.52941179,-,-,-,-,5.94654703,-,-,-8.7534523,-,14.69999981,-,1,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,0.23722363,-0.01171475,0.81765527,-0.05178195,-,26,504.20001221,-,-,-,45,-,-,-,90,-,-,14.03899956,53,39.00299835,69,-,-,-,-,-,-,-,-,-,-,8.38790417,10,5,7.14285707
Fri May 12 17:32:19 GMT+02:00 2017,12-mag-2017 17:32:18.890,14.411444137017893,40.90854383962085,1.686209,6.0,93.05362907993916,254.75256,1.78128612,-0.03830723,10.07480049,0.0329481,-,-,46.31295395,31.76470566,0,9.5,23.52941132,-,12.61958313,7.92402697,6.70574379,14.91227818,18.94277954,0,35.6485405,1727.06542969,0.00670524,0,-5.46875,-,-,-,-3.90625,-,-,-,-,-,-,0.00123895,∞,0.59342515,-,259.4211731,2.64770317,0.00336,136.68315125,0,13115,-,-,-,-,-,-,-,26.49219704,1.58953178,-,1478.75,6,93.05362701,40.90854263,14.41144371,254.75256348,16,-,-,-,-,-,-,-,-,-,-,-,0.815,0.72499996,-,-,-,-,-,-,6.27450991,-,-,-,-,0,-,-,-,-,5.94654703,-,-,-8.7534523,-,14.69999981,-,1,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,0.24308102,-0.02147704,0.88403887,0.01419154,-,26,508.70001221,-,-,-,45,-,-,-,90,-,-,14.03899956,53,39.64500046,69,-,-,-,-,-,-,-,-,-,-,6.07035208,10,5,7.14285707
Fri May 12 17:32:19 GMT+02:00 2017,12-mag-2017 17:32:19.404,14.411444137017893,40.90854383962085,1.686209,6.0,93.05362907993916,254.75256,1.02471828,-0.01915361,9.72045898,0.01536494,-,-,46.31295395,25.88235283,0,9.5,23.52941132,-,12.61958313,7.92402697,6.70574379,14.91227818,18.94277954,0,35.6485405,1727.06542969,0.00670524,0,-5.46875,-,-,-,-3.90625,-,-,-,-,-,-,0.00123895,∞,0.59342515,-,259.4211731,2.64770317,0.00336,136.68315125,0,13115,-,-,-,-,-,-,-,26.49219704,1.58953178,-,1478.75,6,93.05362701,40.90854263,14.41144371,254.75256348,16,-,-,-,-,-,-,-,-,-,-,-,0.815,0.72499996,-,-,-,-,-,-,6.27450991,-,-,-,-,0,-,-,-,-,5.94654703,-,-,-8.7534523,-,14.69999981,-,1,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,0.09567044,-0.00780983,0.92504042,0.02987672,-,26,508.70001221,-,-,-,45,-,-,-,90,-,-,14.03899956,54,40.25299835,72,-,-,-,-,-,-,-,-,-,-,6.07035208,10,5,7.14285707
Fri May 12 17:32:20 GMT+02:00 2017,12-mag-2017 17:32:19.887,14.411444137017893,40.90854383962085,0.0,4.0,93.11739025049107,254.75256,-0.11492168,0.30645782,10.37168217,0.02970799,-,-,46.31233597,25.88235283,4.62230062,9.5,23.52941132,21.6337986,12.61868286,7.92459249,6.49739981,15.39045238,18.3542366,13.05734634,35.64599609,1727.03308105,0.0085327,0,-5.46875,-,-,-,-3.90625,-,-,-,-,-,-,0.00157662,∞,0.75515854,-,259.4211731,2.64770317,0.00336,136.68315125,0,13115,-,-,-,-,-,-,-,36.0564537,2.16338706,-,776.75,4,93.11739349,40.90854263,14.41144371,254.75256348,16,-,-,-,-,-,-,-,-,-,-,-,0.815,0.72499996,-,-,-,-,-,-,6.27450991,-,-,-,-,0,-,-,-,-,6.23662281,-,-,-8.463377,-,14.69999981,-,1,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,0.04197785,0.03123933,0.88111019,-0.01715983,-,26,508.70001221,-,-,-,45,-,-,-,91,-,-,14.03899956,54,40.69400024,72,-,-,-,-,-,-,-,-,-,-,0,10,5,7.14285707
Fri May 12 17:32:20 GMT+02:00 2017,12-mag-2017 17:32:20.405,14.411444137017893,40.90854383962085,0.0,4.0,93.11739025049107,254.75256,-0.38307226,1.06302559,9.34696388,0.03930839,-,-,46.31233597,25.88235283,4.62230062,9.5,85.49019623,21.6337986,12.61868286,7.92459249,6.49739981,15.39045238,18.3542366,13.05734634,35.64599609,1727.03308105,0.0085327,0,-5.46875,-,-,-,1.5625,-,-,-,-,-,-,0.00157662,∞,0.75515854,-,259.4211731,4,0.00928472,136.68907166,0,13115,-,-,-,-,-,-,-,36.0564537,2.16338706,-,776.75,4,93.11739349,40.90854263,14.41144371,254.75256348,16,-,-,-,-,-,-,-,-,-,-,-,0.815,0.72499996,-,-,-,-,-,-,6.27450991,-,-,-,-,0,-,-,-,-,6.23662281,-,-,-8.463377,-,14.69999981,-,1,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-0.13471961,0.08590815,0.91137326,0.0242665,-,26,508.70001221,-,-,-,45,-,-,-,91,-,-,14.03899956,55,41.14500046,72,-,-,-,-,-,-,-,-,-,-,0,4,4.909091,6.75
Fri May 12 17:32:21 GMT+02:00 2017,12-mag-2017 17:32:20.898,14.411444137017893,40.90854383962085,0.0,4.0,93.17756380980803,254.75256,-0.61291564,0.34476504,9.63426781,0.00369912,-,-,46.31233597,25.88235283,4.62230062,12,85.49019623,21.6337986,12.61868286,7.92459249,6.49739981,15.39045238,18.3542366,13.05734634,35.64599609,1727.03308105,0.0085327,0,5.46875,-,-,-,1.5625,-,-,-,-,-,-,0.00157662,∞,0.75515854,-,259.4211731,4,0.00928472,136.68907166,0,13115,-,-,-,-,-,-,-,36.0564537,2.16338706,-,776.75,4,93.17756653,40.90854263,14.41144371,254.75256348,16,-,-,-,-,-,-,-,-,-,-,-,0.81,0.72499996,-,-,-,-,-,-,14.11764717,-,-,-,-,0,-,-,-,-,6.23662281,-,-,-8.463377,-,14.69999981,-,1,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-0.15229172,0.04490653,0.99923384,0.11102087,-,26,508.70001221,-,-,-,45,-,-,-,91,-,-,14.03899956,55,41.76100159,72,-,-,-,-,-,-,-,-,-,-,0,4,4.909091,6.75
Fri May 12 17:32:21 GMT+02:00 2017,12-mag-2017 17:32:21.409,14.411444137017893,40.90854383962085,0.0,4.0,93.17756380980803,254.75256,-0.84275901,0.93852705,10.46745014,0.01337533,-,-,46.31233597,25.88235283,4.62230062,12,85.49019623,21.6337986,12.61868286,7.92459249,6.49739981,15.39045238,18.3542366,13.05734634,35.64599609,1727.03308105,0.0085327,0,5.46875,-,-,-,1.5625,-,-,-,-,-,-,0.00157662,∞,0.75515854,-,259.4211731,4,0.00928472,136.68907166,0,13115,-,-,-,-,-,-,-,36.0564537,2.16338706,-,776.75,4,93.17756653,40.90854263,14.41144371,254.75256348,16,-,-,-,-,-,-,-,-,-,-,-,0.81,0.745,-,-,-,-,-,-,14.11764717,-,-,-,-,0,-,-,-,-,6.23662281,-,-,-8.463377,-,14.69999981,-,1,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-0.08590815,0.09567044,0.96701831,0.07510484,-,26,508.70001221,-,-,-,45,-,-,-,91,-,-,14.03899956,56,42.05699921,72,-,-,-,-,-,-,-,-,-,-,0,4,4.909091,6.75
Fri May 12 17:32:22 GMT+02:00 2017,12-mag-2017 17:32:21.889,14.411407080376277,40.90854760014394,1.3704368,6.0,93.22271152276163,291.5819,-0.1436521,1.70467162,9.00219822,-0.04692233,-,-,46.31233597,25.88235283,4.62230062,12,85.49019623,21.6337986,12.61868286,7.92459249,6.49739981,15.39045238,18.3542366,13.05734634,35.64599609,1727.03308105,0.0085327,0,5.46875,-,-,-,1.5625,-,-,-,-,-,-,0.00157662,∞,0.75515854,-,259.4211731,4,0.00928472,136.68907166,0,13115,-,-,-,-,-,-,-,36.0564537,2.16338706,-,776.75,6,93.22270966,40.90854645,14.41140747,291.58190918,16,-,-,-,-,-,-,-,-,-,-,-,0.81,0.745,-,-,-,-,-,-,14.11764717,-,-,-,-,12.15686321,-,-,-,-,6.23662281,-,-,-8.463377,-,14.69999981,-,1,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-0.01464343,0.17376876,0.81765527,-0.06560318,-,26,515,-,-,-,45,-,-,-,91,-,-,14.03899956,56,42.69599915,72,-,-,-,-,-,-,-,-,-,-,4.93357229,4,4.909091,6.75
Fri May 12 17:32:22 GMT+02:00 2017,12-mag-2017 17:32:22.388,14.411407080376277,40.90854760014394,1.3704368,6.0,93.22271152276163,291.5819,-1.06302559,0.51714754,10.22802925,0.05947218,-,-,46.31233597,53.72549057,4.62230062,12,85.49019623,21.6337986,12.61868286,7.92459249,6.49739981,15.39045238,18.3542366,13.05734634,35.64599609,1727.03308105,0.0085327,0,5.46875,-,-,-,1.5625,-,-,-,-,-,-,0.00157662,∞,0.75515854,-,259.4211731,4,0.00928472,136.68907166,0,13115,-,-,-,-,-,-,-,36.0564537,2.16338706,-,776.75,6,93.22270966,40.90854645,14.41140747,291.58190918,16,-,-,-,-,-,-,-,-,-,-,-,0.81,0.745,-,-,-,-,-,-,14.11764717,-,-,-,-,12.15686321,-,-,-,-,6.23662281,-,-,-8.463377,-,14.69999981,-,1,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-0.04881145,0.0370967,0.8713479,-0.02638678,-,26,515,-,-,-,45,-,-,-,91,-,-,14.03899956,57,43.13899994,72,-,-,-,-,-,-,-,-,-,-,4.93357229,4,4.909091,6.75
Fri May 12 17:32:23 GMT+02:00 2017,12-mag-2017 17:32:22.899,14.41136583477524,40.90856219926455,3.0762122,4.0,93.5877461549686,302.89648,0.80445176,0.01915361,9.94072533,0.05583743,-,-,46.31189728,53.72549057,2.6095891,12,85.49019623,38.31941223,12.61755657,7.92530012,6.14396238,16.27580261,17.35582542,7.37172079,35.64281464,1726.89355469,0.00982705,0,5.46875,-,-,-,1.5625,-,-,-,-,-,-,0.00181578,0.06496422,0.31473508,-,259.4211731,4,0.00928472,136.68907166,0,13115,-,-,-,-,-,-,-,25.54636192,1.53278172,-,2972.25,4,93.58774567,40.90856171,14.41136551,302.89648438,16,-,-,-,-,-,-,-,-,-,-,-,0.81,0.745,-,-,-,-,-,-,14.11764717,-,-,-,-,12.15686321,-,-,-,-,8.41218853,-,-,-6.28781128,-,14.69999981,-,1,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,0.00195246,0.05564505,0.96213716,0.06395891,-,26,515,-,-,-,45,-,-,-,92,-,-,14.03899956,57,43.73600006,75,-,-,-,-,-,-,-,-,-,-,11.07436371,4,4.909091,6.75
Fri May 12 17:32:23 GMT+02:00 2017,12-mag-2017 17:32:23.405,14.41136583477524,40.90856219926455,3.0762122,4.0,93.5877461549686,302.89648,0.82360536,0.08619126,10.87925243,0.13120419,-,-,46.31189728,53.72549057,2.6095891,12,18.8235302,38.31941223,12.61755657,7.92530012,6.14396238,16.27580261,17.35582542,7.37172079,35.64281464,1726.89355469,0.00982705,0,5.46875,-,-,-,-4.6875,-,-,-,-,-,-,0.00181578,0.06496422,0.31473508,-,259.4211731,9.92563629,0.01982986,136.69963074,0,13115,-,-,-,-,-,-,-,25.54636192,1.53278172,-,2972.25,4,93.58774567,40.90856171,14.41136551,302.89648438,16,-,-,-,-,-,-,-,-,-,-,-,0.81,0.745,-,-,-,-,-,-,14.11764717,-,-,-,-,12.15686321,-,-,-,-,8.41218853,-,-,-6.28781128,-,14.69999981,-,1,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,0.09664667,0.09176553,0.87622905,-0.01437941,-,26,515,-,-,-,45,-,-,-,92,-,-,14.03899956,58,44.18199921,75,-,-,-,-,-,-,-,-,-,-,11.07436371,21,6.25,8.33333302
Fri May 12 17:32:24 GMT+02:00 2017,12-mag-2017 17:32:23.897,14.411310846109433,40.90859128383203,4.510586,4.0,93.83865857919838,307.75558,0.39264908,0.09576806,11.34851646,0.01309315,-,-,46.31189728,53.72549057,2.6095891,5,18.8235302,38.31941223,12.61755657,7.92530012,6.14396238,16.27580261,17.35582542,7.37172079,35.64281464,1726.89355469,0.00982705,0,5.46875,-,-,-,-4.6875,-,-,-,-,-,-,0.00181578,0.06496422,0.31473508,-,259.4211731,9.92563629,0.01982986,136.69963074,0,13115,-,-,-,-,-,-,-,25.54636192,1.53278172,-,2972.25,4,93.83866119,40.90859222,14.41131115,307.75558472,16,-,-,-,-,-,-,-,-,-,-,-,0.81,0.745,-,-,-,-,-,-,5.88235283,-,-,-,-,12.15686321,-,-,-,-,8.41218853,-,-,-6.28781128,-,14.69999981,-,1,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,0.0907893,0.0536926,0.83229864,-0.06143306,-,26,515,-,-,-,45,-,-,-,92,-,-,14.03899956,58,44.77500153,75,-,-,-,-,-,-,-,-,-,-,16.23810768,21,6.25,8.33333302
Fri May 12 17:32:24 GMT+02:00 2017,12-mag-2017 17:32:24.404,14.411310846109433,40.90859128383203,4.510586,4.0,93.83865857919838,307.75558,-0.20111294,0.08619126,9.55765343,-0.00646818,-,-,46.31189728,53.72549057,2.6095891,5,18.8235302,38.31941223,12.61755657,7.92530012,6.14396238,16.27580261,17.35582542,7.37172079,35.64281464,1726.89355469,0.00982705,0,0,-,-,-,-4.6875,-,-,-,-,-,-,0.00181578,0.06496422,0.31473508,-,259.4211731,9.92563629,0.01982986,136.69963074,0,13115,-,-,-,-,-,-,-,25.54636192,1.53278172,-,2972.25,4,93.83866119,40.90859222,14.41131115,307.75558472,16,-,-,-,-,-,-,-,-,-,-,-,0.01,0.81,-,-,-,-,-,-,5.88235283,-,-,-,-,12.15686321,-,-,-,-,8.41218853,-,-,-6.28781128,-,14.69999981,-,1,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,0.00585737,-0.02635818,0.82058394,-0.07870553,-,26,515,-,-,-,45,-,-,-,92,-,-,14.03899956,59,45.10599899,75,-,-,-,-,-,-,-,-,-,-,16.23810768,21,6.25,8.33333302
