GPS Time, Device Time, Longitude, Latitude,GPS Speed (Meters/second), Horizontal Dilution of Precision, Altitude, Bearing, G(x), G(y), G(z), G(calibrated),0-100mph Time(s),Actual engine % torque(%),Fuel Remaining (Calculated from vehicle profile)(%),Engine Load(Absolute)(%),Kilometers Per Litre(Instant)(kpl),Timing Advance(°),Engine Load(%),Litres Per 100 Kilometer(Instant)(l/100km),Kilometers Per Litre(Long Term Average)(kpl),Litres Per 100 Kilometer(Long Term Average)(l/100km),Trip average KPL(kpl),Trip average Litres/100 KM(l/100km),Trip average MPG(mpg),Miles Per Gallon(Instant)(mpg),Miles Per Gallon(Long Term Average)(mpg),Distance to empty (Estimated)(km),Fuel used (trip)(l),Fuel Trim Bank 1 Long Term(%),Fuel trim bank 1 sensor 1(%),Fuel trim bank 1 sensor 2(%),Fuel trim bank 1 sensor 3(%),Fuel trim bank 1 sensor 4(%),Fuel Trim Bank 1 Short Term(%),Fuel Trim Bank 2 Long Term(%),Fuel trim bank 2 sensor 1(%),Fuel trim bank 2 sensor 2(%),Fuel trim bank 2 sensor 3(%),Fuel trim bank 2 sensor 4(%),Fuel Trim Bank 2 Short Term(%),Fuel cost (trip)(cost),Cost per mile/km (Instant)(€/km),Cost per mile/km (Trip)(€/km),CO₂ in g/km (Instantaneous)(g/km),CO₂ in g/km (Average)(g/km),GPS vs OBD Speed difference(km/h),Trip Distance(km),Trip distance (stored in vehicle profile)(km),Distance travelled with MIL/CEL lit(km),Distance travelled since codes cleared(km),DPF Temperature(°C),Drivers demand engine % torque(%),Volumetric Efficiency (Calculated)(%),EGR Commanded(%),Engine reference torque(Nm),EGR Error(%),Ethanol Fuel %(%),Fuel flow rate/minute(cc/min),Fuel flow rate/hour(l/hr),Fuel Rate (direct from ECU)(L/m),Engine RPM(rpm),GPS Accuracy(m),GPS Altitude(m),GPS Latitude(°),GPS Longitude(°),GPS Bearing(°),GPS Satellites,Hybrid Battery Charge (%)(%),Fuel Level (From Engine ECU)(%),O2 Sensor1 Equivalence Ratio,O2 Sensor1 Equivalence Ratio(alternate),O2 Sensor2 Equivalence Ratio,O2 Sensor3 Equivalence Ratio,O2 Sensor4 Equivalence Ratio,O2 Sensor5 Equivalence Ratio,O2 Sensor6 Equivalence Ratio,O2 Sensor7 Equivalence Ratio,O2 Sensor8 Equivalence Ratio,O2 Volts Bank 1 sensor 1(V),O2 Volts Bank 1 sensor 2(V),O2 Volts Bank 1 sensor 3(V),O2 Volts Bank 1 sensor 4(V),O2 Volts Bank 2 sensor 1(V),O2 Volts Bank 2 sensor 2(V),O2 Volts Bank 2 sensor 3(V),O2 Volts Bank 2 sensor 4(V),Throttle Position(Manifold)(%),Absolute Throttle Position B(%),Accelerator PedalPosition D(%),Accelerator PedalPosition E(%),Accelerator PedalPosition F(%),Relative Throttle Position(%),Relative Accelerator Pedal Position(%),Barometer (on Android device)(mb),Barometric pressure (from vehicle)(psi),Fuel pressure(psi),Intake Manifold Pressure(psi),Fuel Rail Pressure(psi),Fuel Rail Pressure (relative to manifold vacuum)(psi),Turbo Boost & Vacuum Gauge(psi),Evap System Vapour Pressure(Pa),Air Fuel Ratio(Commanded)(:1),Air Fuel Ratio(Measured)(:1),Commanded Equivalence Ratio(lambda),Torque(Nm),Horsepower (At the wheels)(hp),Engine kW (At the wheels)(kW),0-100kph Time(s),0-200kph Time(s),0-30mph Time(s),0-60mph Time(s),1/4 mile time(s),1/8 mile time(s),100-0kph Time(s),40-60mph Time(s),60-0mph Time(s),60-120mph Time(s),60-130mph Time(s),60-80mph Time(s),80-100mph Time(s),80-120kph Time(s),Acceleration Sensor(X axis)(g),Acceleration Sensor(Y axis)(g),Acceleration Sensor(Z axis)(g),Acceleration Sensor(Total)(g),Mass Air Flow Rate(g/s),Ambient air temp(°C),Catalyst Temperature (Bank 1 Sensor 1)(°C),Catalyst Temperature (Bank 1 Sensor 2)(°C),Catalyst Temperature (Bank 2 Sensor 1)(°C),Catalyst Temperature (Bank 2 Sensor 2)(°C),Intake Air Temperature(°C),Exhaust Gas Temperature 1(°C),Exhaust Gas Temperature 2(°C),Engine Oil Temperature(°C),Engine Coolant Temperature(°C),Transmission Temperature(Method 1)(°C),Transmission Temperature(Method 2)(°C),Trip time(whilst stationary)(s),Trip Time(Since journey start)(s),Trip time(whilst moving)(s),Run time since engine start(s),Voltage (OBD Adapter)(V),Voltage (Control Module)(V),O2 Sensor1 wide-range Voltage,O2 Sensor2 wide-range Voltage,O2 Sensor3 wide-range Voltage,O2 Sensor4 wide-range Voltage,O2 Sensor5 wide-range Voltage,O2 Sensor6 wide-range Voltage,O2 Sensor7 wide-range Voltage,O2 Sensor8 wide-range Voltage,Speed (GPS)(km/h),Speed (OBD)(km/h),Average trip speed(whilst stopped or moving)(km/h),Average trip speed(whilst moving only)(km/h)
Thu May 11 17:02:16 GMT+02:00 2017,11-mag-2017 17:02:17.027,14.40502532989159,40.92357216784732,20.85525,6.0,93.78718021300915,23.051727,0.73741412,2.71023631,8.40843678,0.03500981,-,-,46.82279968,14.11764717,43.5190239,32,15.68627453,2.29779792,12.57245827,7.95372868,15.06197071,6.63909912,42.5479393,122.93509674,35.51541901,1739.52685547,0.35135645,0,-4.6875,-,-,-,0,-,-,-,-,-,-,0.06492157,0.00673049,0.02216855,60.77671051,205.8777771,0.07889557,4.78065252,118.15375519,0,13095,-,-,-,-,-,-,-,30.25444031,1.81526649,-,2264.75,6,93.78717804,40.92357254,14.40502548,23.05172729,12,-,-,-,-,-,-,-,-,-,-,-,0.70499998,0.67500001,-,-,-,-,-,-,9.4117651,-,-,-,-,0,-,-,-,-,3.33586788,-,-,-11.36413193,-,14.69999981,-,1,-,-,-,-,-,13.01500034,-,23.29800034,16.88299942,-,0,-,-,-,-,-,-,0.1044565,0.34948999,0.84596586,0.01420324,-,23,783.5,-,-,-,51,-,-,-,90,-,-,89.5759964,482,393.08200073,563,-,-,-,-,-,-,-,-,-,-,75.07889557,75,35.13548279,43.91935349
Thu May 11 17:02:17 GMT+02:00 2017,11-mag-2017 17:02:17.514,14.405117692068654,40.92373454624044,20.351648,6.0,93.14174507147388,25.61158,0.24899697,3.7349546,9.18415737,0.02997786,-,-,46.82279968,14.11764717,43.5190239,4.5,15.68627453,2.29779792,12.57245827,7.95372868,15.06197071,6.63909912,42.5479393,122.93509674,35.51541901,1739.52685547,0.35135645,0,-4.6875,-,-,-,0,-,-,-,-,-,-,0.06492157,0.00673049,0.02216855,60.77671051,205.8777771,0.07889557,4.78065252,118.15375519,0,13095,-,-,-,-,-,-,-,30.25444031,1.81526649,-,2264.75,6,93.14174652,40.92373276,14.40511799,25.6115799,13,-,-,-,-,-,-,-,-,-,-,-,0.70499998,0.67500001,-,-,-,-,-,-,6.27450991,-,-,-,-,0,-,-,-,-,3.33586788,-,-,-11.36413193,-,14.69999981,-,1,-,-,-,-,-,13.01500034,-,23.29800034,16.88299942,-,0,-,-,-,-,-,-,0.04783522,0.37487194,0.86939543,0.04080948,-,23,783.5,-,-,-,51,-,-,-,90,-,-,89.5759964,482,393.54598999,563,-,-,-,-,-,-,-,-,-,-,73.26593018,75,35.13548279,43.91935349
Thu May 11 17:02:17 GMT+02:00 2017,11-mag-2017 17:02:18.032,14.405117692068654,40.92373454624044,20.351648,6.0,93.14174507147388,25.61158,0.08619126,3.51468801,9.44273186,0.03430102,-,-,46.82279968,14.11764717,43.5190239,4.5,15.68627453,2.29779792,12.57245827,7.95372868,15.06197071,6.63909912,42.5479393,122.93509674,35.51541901,1739.52685547,0.35135645,0,0,-,-,-,0,-,-,-,-,-,-,0.06492157,0.00673049,0.02216855,60.77671051,205.8777771,0.07889557,4.78065252,118.15375519,0,13095,-,-,-,-,-,-,-,30.25444031,1.81526649,-,2264.75,6,93.14174652,40.92373276,14.40511799,25.6115799,13,-,-,-,-,-,-,-,-,-,-,-,0,0,-,-,-,-,-,-,6.27450991,-,-,-,-,0,-,-,-,-,3.33586788,-,-,-11.36413193,-,14.69999981,-,1,-,-,-,-,-,13.01500034,-,23.29800034,16.88299942,-,0,-,-,-,-,-,-,0.00878606,0.35827604,0.86256182,0.0274654,-,23,783.5,-,-,-,51,-,-,-,90,-,-,89.5759964,483,394.00601196,563,-,-,-,-,-,-,-,-,-,-,73.26593018,75,35.13548279,43.91935349
Thu May 11 17:02:18 GMT+02:00 2017,11-mag-2017 17:02:18.514,14.405216094149582,40.92388670964303,19.51677,6.0,93.0219378491115,26.852339,-0.38307226,3.41892004,8.94473743,-0.00408548,-,-,46.82279968,14.11764717,43.5190239,4.5,15.68627453,2.29779792,12.57245827,7.95372868,15.06197071,6.63909912,42.5479393,122.93509674,35.51541901,1739.52685547,0.35135645,0,0,-,-,-,0,-,-,-,-,-,-,0.06492157,0.00673049,0.02216855,60.77671051,205.8777771,0.07889557,4.78065252,118.15375519,0,13095,-,-,-,-,-,-,-,30.25444031,1.81526649,-,2264.75,6,93.02193451,40.92388535,14.40521622,26.85233879,14,-,-,-,-,-,-,-,-,-,-,-,0,0,-,-,-,-,-,-,6.27450991,-,-,-,-,0,-,-,-,-,3.33586788,-,-,-11.36413193,-,29.39955139,-,1.99996948,-,-,-,-,-,13.01500034,-,23.29800034,16.88299942,-,0,-,-,-,-,-,-,-0.0234295,0.36413342,0.89477736,0.05994872,-,23,780.90002441,-,-,-,51,-,-,-,90,-,-,89.5759964,483,394.67599487,563,-,-,-,-,-,-,-,-,-,-,70.26036835,75,35.13548279,43.91935349
Thu May 11 17:02:18 GMT+02:00 2017,11-mag-2017 17:02:19.031,14.405216094149582,40.92388670964303,19.51677,6.0,93.0219378491115,26.852339,-0.2681506,3.64876342,9.76834297,0.05550971,-,-,46.82279968,14.11764717,43.5190239,4.5,15.68627453,2.29779792,12.57245827,7.95372868,15.06197071,6.63909912,42.5479393,122.93509674,35.51541901,1739.52685547,0.35135645,0,0,-,-,-,0,-,-,-,-,-,-,0.06492157,0.00673049,0.02216855,60.77671051,205.8777771,0.07889557,4.78065252,118.15375519,0,13095,-,-,-,-,-,-,-,30.25444031,1.81526649,-,2264.75,6,93.02193451,40.92388535,14.40521622,26.85233879,14,-,-,-,-,-,-,-,-,-,-,-,0,0,-,-,-,-,-,-,6.27450991,-,-,-,-,0,-,-,-,-,3.33586788,-,-,-11.36413193,-,29.39955139,-,1.99996948,-,-,-,-,-,13.01500034,-,23.29800034,16.88299942,-,0,-,-,-,-,-,-,0.00097623,0.38170552,0.82839376,0.00414324,-,23,780.90002441,-,-,-,51,-,-,-,90,-,-,89.5759964,484,395.16500854,563,-,-,-,-,-,-,-,-,-,-,70.26036835,75,35.13548279,43.91935349
Thu May 11 17:02:19 GMT+02:00 2017,11-mag-2017 17:02:19.514,14.405322807378864,40.92404064278035,19.146265,6.0,92.84576074952557,25.643745,-0.75656772,4.19464159,10.09395409,0.02887188,-,-,46.82232666,14.11764717,47.2233963,4.5,15.68627453,2.11755037,12.57261372,7.95363045,15.05402088,6.6426053,42.52548218,133.39941406,35.5158577,1739.53100586,0.35274872,0,0,-,-,-,0,-,-,-,-,-,-,0.06517882,0.00612363,0.02194164,56.00917053,204.58580017,0.07889557,4.78065252,118.15375519,0,13095,-,-,-,-,-,-,-,26.46947098,1.58816826,-,2264.75,6,92.84576416,40.92404175,14.40532303,25.64374542,13,-,-,-,-,-,-,-,-,-,-,-,0,0,-,-,-,-,-,-,6.27450991,-,-,-,-,0,-,-,-,-,3.04579258,-,-,-11.65420723,-,29.39955139,-,1.99996948,-,-,-,-,-,13.01500034,-,23.29800034,16.88299942,-,0,-,-,-,-,-,-,-0.04100162,0.39537275,0.75322419,-0.05840681,-,23,780.90002441,-,-,-,51,-,-,-,90,-,-,89.5759964,484,395.62200928,566,-,-,-,-,-,-,-,-,-,-,68.92655182,75,35.13548279,43.91935349
Thu May 11 17:02:19 GMT+02:00 2017,11-mag-2017 17:02:20.027,14.405322807378864,40.92404064278035,19.146265,6.0,92.84576074952557,25.643745,-1.03429508,4.67348194,10.32379818,0.17898518,-,-,46.82232666,14.11764717,47.2233963,4.5,16.07843208,2.11755037,12.57261372,7.95363045,15.05402088,6.6426053,42.52548218,133.39941406,35.5158577,1739.53100586,0.35274872,0,0,-,-,-,0,-,-,-,-,-,-,0.06517882,0.00612363,0.02194164,56.00917053,204.58580017,0.92655182,4.84325457,118.21635437,0,13095,-,-,-,-,-,-,-,26.46947098,1.58816826,-,2022.75,6,92.84576416,40.92404175,14.40532303,25.64374542,13,-,-,-,-,-,-,-,-,-,-,-,0,0,-,-,-,-,-,-,6.27450991,-,-,-,-,0,-,-,-,-,3.04579258,-,-,-11.65420723,-,29.39955139,-,1.99996948,-,-,-,-,-,13.01500034,-,23.29800034,16.88299942,-,0,-,-,-,-,-,-,-0.10543273,0.47639978,0.95237494,0.16038148,-,23,780.90002441,-,-,-,51,-,-,-,90,-,-,89.5759964,485,396.0920105,566,-,-,-,-,-,-,-,-,-,-,68.92655182,68,35.34615326,44.11199951
Thu May 11 17:02:20 GMT+02:00 2017,11-mag-2017 17:02:20.514,14.405420642512732,40.924189905242784,19.050087,6.0,92.75580983773908,22.511312,-0.35434186,3.95522118,9.44273186,0.03057457,-,-,46.82232666,14.11764717,47.2233963,4.5,16.07843208,2.11755037,12.57261372,7.95363045,15.05402088,6.6426053,42.52548218,133.39941406,35.5158577,1739.53100586,0.35274872,0,0,-,-,-,0,-,-,-,-,-,-,0.06517882,0.00612363,0.02194164,56.00917053,204.58580017,0.92655182,4.84325457,118.21635437,0,13095,-,-,-,-,-,-,-,26.46947098,1.58816826,-,2022.75,6,92.7558136,40.92419052,14.4054203,22.51131248,13,-,-,-,-,-,-,-,-,-,-,-,0,0,-,-,-,-,-,-,6.27450991,-,-,-,-,0,-,-,-,-,3.04579258,-,-,-11.65420723,-,29.39955139,-,1.99996948,-,-,-,-,-,13.01500034,-,23.29800034,16.88299942,-,0,-,-,-,-,-,-,-0.03612047,0.40318257,0.86256182,0.04457232,-,23,780.90002441,-,-,-,51,-,-,-,90,-,-,89.5759964,485,396.5039978,566,-,-,-,-,-,-,-,-,-,-,68.58031464,68,35.34615326,44.11199951
Thu May 11 17:02:20 GMT+02:00 2017,11-mag-2017 17:02:21.027,14.405420642512732,40.924189905242784,19.050087,6.0,92.75580983773908,22.511312,-0.04788403,4.43406153,8.37012959,-0.01543593,-,-,46.82232666,14.11764717,47.2233963,4.5,16.07843208,2.11755037,12.57261372,7.95363045,15.05402088,6.6426053,42.52548218,133.39941406,35.5158577,1739.53100586,0.35274872,0,0,-,-,-,0,-,-,-,-,-,-,0.06517882,0.00612363,0.02194164,56.00917053,204.58580017,0.92655182,4.84325457,118.21635437,0,13095,-,-,-,-,-,-,-,26.46947098,1.58816826,-,2022.75,6,92.7558136,40.92419052,14.4054203,22.51131248,13,-,-,-,-,-,-,-,-,-,-,-,0,0,-,-,-,-,-,-,6.27450991,-,-,-,-,0,-,-,-,-,3.04579258,-,-,-11.65420723,-,29.39955139,-,1.99996948,-,-,-,-,-,13.01500034,-,23.29800034,16.88299942,-,0,-,-,-,-,-,-,-0.04588277,0.42563587,0.7542004,-0.04420014,-,23,780.90002441,-,-,-,51,-,-,-,90,-,-,89.5759964,486,397.05899048,566,-,-,-,-,-,-,-,-,-,-,68.58031464,68,35.34615326,44.11199951
Thu May 11 17:02:21 GMT+02:00 2017,11-mag-2017 17:02:21.514,14.405505539879947,40.924342365472896,19.06493,6.0,92.69874610389118,16.157482,-0.4405331,5.30555105,9.25119495,0.10217609,-,-,46.82232666,14.11764717,47.2233963,4.5,16.07843208,2.11755037,12.57261372,7.95363045,15.05402088,6.6426053,42.52548218,133.39941406,35.5158577,1739.53100586,0.35274872,0,0,-,-,-,0,-,-,-,-,-,-,0.06517882,0.00612363,0.02194164,56.00917053,204.58580017,0.92655182,4.84325457,118.21635437,0,13095,-,-,-,-,-,-,-,26.46947098,1.58816826,-,2022.75,6,92.69874573,40.92434311,14.40550518,16.15748215,12,-,-,-,-,-,-,-,-,-,-,-,0,0,-,-,-,-,-,-,6.27450991,-,-,-,-,0,-,-,-,-,3.04579258,-,-,-11.65420723,-,29.39955139,-,1.99996948,-,-,-,-,-,13.01500034,-,23.29800034,16.88299942,-,0,-,-,-,-,-,-,-0.09664667,0.45199403,0.89380115,0.09640355,-,23,777.40002441,-,-,-,51,-,-,-,90,-,-,89.5759964,486,397.59799194,566,-,-,-,-,-,-,-,-,-,-,68.63374329,68,35.34615326,44.11199951
Thu May 11 17:02:21 GMT+02:00 2017,11-mag-2017 17:02:22.015,14.405505539879947,40.924342365472896,19.06493,6.0,92.69874610389118,16.157482,-0.33518824,4.02225876,8.45632076,0.04454392,-,-,46.82232666,12.94117641,47.2233963,4.5,16.07843208,2.11755037,12.57261372,7.95363045,15.05402088,6.6426053,42.52548218,133.39941406,35.5158577,1739.53100586,0.35274872,0,0,-,-,-,0,-,-,-,-,-,-,0.06517882,0.00612363,0.02194164,56.00917053,204.58580017,0.92655182,4.84325457,118.21635437,0,13095,-,-,-,-,-,-,-,26.46947098,1.58816826,-,2022.75,6,92.69874573,40.92434311,14.40550518,16.15748215,12,-,-,-,-,-,-,-,-,-,-,-,0,0,-,-,-,-,-,-,6.27450991,-,-,-,-,0,-,-,-,-,3.04579258,-,-,-11.65420723,-,29.39955139,-,1.99996948,-,-,-,-,-,13.01500034,-,23.29800034,16.88299942,-,0,-,-,-,-,-,-,-0.12300485,0.49104318,1.05097401,0.25780568,-,23,777.40002441,-,-,-,51,-,-,-,90,-,-,89.5759964,487,398.11999512,566,-,-,-,-,-,-,-,-,-,-,68.63374329,68,35.34615326,44.11199951
Thu May 11 17:02:22 GMT+02:00 2017,11-mag-2017 17:02:22.528,14.405568959654058,40.924502829486606,18.619965,6.0,92.40669621785867,8.959867,0,4.5489831,8.01578712,-0.04148728,-,-,46.82232666,12.94117641,47.2233963,4.5,16.07843208,2.11755037,12.57261372,7.95363045,15.05402088,6.6426053,42.52548218,133.39941406,35.5158577,1739.53100586,0.35274872,0,0,-,-,-,0,-,-,-,-,-,-,0.06517882,0.00612363,0.02194164,56.00917053,204.58580017,0.92655182,4.84325457,118.21635437,0,13095,-,-,-,-,-,-,-,26.46947098,1.58816826,-,2022.75,6,92.4066925,40.92450333,14.40556908,8.95986652,14,-,-,-,-,-,-,-,-,-,-,-,0,0,-,-,-,-,-,-,6.27450991,-,-,-,-,0,-,-,-,-,3.04579258,-,-,-11.65420723,-,29.39955139,-,1.99996948,-,-,-,-,-,13.01500034,-,23.29800034,16.88299942,-,0,-,-,-,-,-,-,0,0.46273252,0.68488812,-0.08855166,-,23,777.40002441,-,-,-,51,-,-,-,90,-,-,89.5759964,487,398.60900879,569,-,-,-,-,-,-,-,-,-,-,67.03186798,68,35.34615326,44.11199951
Thu May 11 17:02:22 GMT+02:00 2017,11-mag-2017 17:02:23.034,14.405568959654058,40.924502829486606,18.619965,6.0,92.40669621785867,8.959867,0.12449849,4.38617754,8.6861639,0.0250917,-,-,46.82159424,12.94117641,28.76299858,4.5,16.07843208,3.47661662,12.57461643,7.95236301,15.14189911,6.60405397,42.77372742,81.25141144,35.52151489,1739.52526855,0.35491189,0,0,-,-,-,0,-,-,-,-,-,-,0.06557852,0.01027521,0.02179084,91.95644379,203.62316895,0.92655182,4.84325457,118.21635437,0,13095,-,-,-,-,-,-,-,39.40179062,2.36410737,-,1886.25,6,92.4066925,40.92450333,14.40556908,8.95986652,14,-,-,-,-,-,-,-,-,-,-,-,0,0,-,-,-,-,-,-,6.27450991,-,-,-,-,0,-,-,-,-,5.07632065,-,-,-9.62367916,-,29.39955139,-,1.99996948,-,-,-,-,-,13.01500034,-,23.29800034,16.88299942,-,0,-,-,-,-,-,-,-0.01366721,0.50861531,0.80886918,0.04195054,-,23,777.40002441,-,-,-,51,-,-,-,89,-,-,89.5759964,488,399.06600952,569,-,-,-,-,-,-,-,-,-,-,67.03186798,68,35.34615326,44.11199951
Thu May 11 17:02:23 GMT+02:00 2017,11-mag-2017 17:02:23.515,14.405603650721433,40.924659198706536,17.77979,6.0,92.6153920431647,2.3289177,0.36391866,4.69263554,7.63271523,0.04547372,-,-,46.82159424,12.94117641,28.76299858,4.5,54.90196228,3.47661662,12.57461643,7.95236301,15.14189911,6.60405397,42.77372742,81.25141144,35.52151489,1739.52526855,0.35491189,0,0,-,-,-,0,-,-,-,-,-,-,0.06557852,0.01027521,0.02179084,91.95644379,203.62316895,3.03186798,4.90397453,118.27707672,0,13095,-,-,-,-,-,-,-,39.40179062,2.36410737,-,1886.25,6,92.61539459,40.92465973,14.40560341,2.32891774,13,-,-,-,-,-,-,-,-,-,-,-,0,0,-,-,-,-,-,-,6.27450991,-,-,-,-,0,-,-,-,-,5.07632065,-,-,-9.62367916,-,29.39955139,-,1.99996948,-,-,-,-,-,13.01500034,-,23.29800034,16.88299942,-,-,-,-,-,-,-,-,0.06833603,0.52911615,0.74443805,-0.0008048,-,23,777.40002441,-,-,-,52,-,-,-,89,-,-,89.5759964,488,399.69100952,569,-,-,-,-,-,-,-,-,-,-,64.00724792,64,35.52866364,44.26984024
Thu May 11 17:02:23 GMT+02:00 2017,11-mag-2017 17:02:24.014,14.405603650721433,40.924659198706536,17.77979,6.0,92.6153920431647,2.3289177,-0.45968673,4.69263554,9.13627338,0.02953019,-,-,46.82159424,12.94117641,28.76299858,27,54.90196228,3.47661662,12.57461643,7.95236301,15.14189911,6.60405397,42.77372742,81.25141144,35.52151489,1739.52526855,0.35491189,0,0,-,-,-,0,-,-,-,-,-,-,0.06557852,0.01027521,0.02179084,91.95644379,203.62316895,3.03186798,4.90397453,118.27707672,0,13095,-,-,-,-,-,-,-,39.40179062,2.36410737,-,1886.25,6,92.61539459,40.92465973,14.40560341,2.32891774,13,-,-,-,-,-,-,-,-,-,-,-,0.86500001,0,-,-,-,-,-,-,9.01960754,-,-,-,-,0,-,-,-,-,5.07632065,-,-,-9.62367916,-,29.39955139,-,1.99996948,-,-,-,-,-,13.01500034,-,23.29800034,16.88299942,-,-,-,-,-,-,-,-,-0.04685899,0.47835222,0.83132243,0.04839336,-,23,777.40002441,-,-,-,52,-,-,-,89,-,-,89.5759964,489,400.14700317,569,-,-,-,-,-,-,-,-,-,-,64.00724792,64,35.52866364,44.26984024
Thu May 11 17:02:24 GMT+02:00 2017,11-mag-2017 17:02:24.514,14.405612052533833,40.924812848476826,17.632988,6.0,92.46380669657201,355.16492,-0.54587799,4.64475107,8.14986229,0.04535185,-,-,46.82159424,12.94117641,28.76299858,27,54.90196228,3.47661662,12.57461643,7.95236301,15.14189911,6.60405397,42.77372742,81.25141144,35.52151489,1739.52526855,0.35491189,0,0,-,-,-,0,-,-,-,-,-,-,0.06557852,0.01027521,0.02179084,91.95644379,203.62316895,3.03186798,4.90397453,118.27707672,0,13095,-,-,-,-,-,-,-,39.40179062,2.36410737,-,1886.25,6,92.46380615,40.92481232,14.40561199,355.16491699,14,-,-,-,-,-,-,-,-,-,-,-,0.86500001,0.105,-,-,-,-,-,-,9.01960754,-,-,-,-,0,-,-,-,-,5.07632065,-,-,-9.62367916,-,29.39955139,-,1.99996948,-,-,-,-,-,13.01500034,-,23.29800034,16.88299942,-,-,-,-,-,-,-,-,-0.04881145,0.44711289,0.78446347,-0.00740696,-,23,777.40002441,-,-,-,52,-,-,-,89,-,-,89.5759964,489,400.50201416,569,-,-,-,-,-,-,-,-,-,-,63.47875595,64,35.52866364,44.26984024
Thu May 11 17:02:24 GMT+02:00 2017,11-mag-2017 17:02:25.027,14.405612052533833,40.924812848476826,17.632988,6.0,92.46380669657201,355.16492,1.043872,4.77882671,7.76679039,-0.04534525,-,-,46.82159424,12.94117641,28.76299858,27,54.90196228,3.47661662,12.57461643,7.95236301,15.14189911,6.60405397,42.77372742,81.25141144,35.52151489,1739.52526855,0.35491189,0,0,-,-,-,0,-,-,-,-,-,-,0.06557852,0.01027521,0.02179084,91.95644379,203.62316895,3.03186798,4.90397453,118.27707672,0,13095,-,-,-,-,-,-,-,39.40179062,2.36410737,-,1886.25,6,92.46380615,40.92481232,14.40561199,355.16491699,14,-,-,-,-,-,-,-,-,-,-,-,0.86500001,0.105,-,-,-,-,-,-,9.01960754,-,-,-,-,1.96078432,-,-,-,-,5.07632065,-,-,-9.62367916,-,13.40800762,-,0.91210938,-,-,-,-,-,13.01500034,-,23.29800034,16.88299942,-,-,-,-,-,-,-,-,-0.0302631,0.49787679,0.86353809,0.08536042,-,23,764.59997559,-,-,-,52,-,-,-,89,-,-,89.5759964,490,401.13699341,569,-,-,-,-,-,-,-,-,-,-,63.47875595,64,35.52866364,44.26984024
Thu May 11 17:02:25 GMT+02:00 2017,11-mag-2017 17:02:25.515,14.405596778683902,40.924966244398924,17.288313,6.0,91.9049436017852,349.98044,0,4.78840351,6.67503452,0.00342416,-,-,46.82159424,59.2156868,28.76299858,27,54.90196228,3.47661662,12.57461643,7.95236301,15.14189911,6.60405397,42.77372742,81.25141144,35.52151489,1739.52526855,0.35491189,0,0,-,-,-,0,-,-,-,-,-,-,0.06557852,0.01027521,0.02179084,91.95644379,203.62316895,3.03186798,4.90397453,118.27707672,0,13095,-,-,-,-,-,-,-,39.40179062,2.36410737,-,1886.25,6,91.90494537,40.9249649,14.40559673,349.98043823,14,-,-,-,-,-,-,-,-,-,-,-,0.86500001,0.105,-,-,-,-,-,-,9.01960754,-,-,-,-,1.96078432,-,-,-,-,5.07632065,-,-,-9.62367916,-,13.40800762,-,0.91210938,-,-,-,-,-,13.01500034,-,23.29800034,16.88299942,-,-,-,-,-,-,-,-,0.00878606,0.51935381,0.88111019,0.11050658,-,23,764.59997559,-,-,-,52,-,-,-,89,-,-,89.5759964,490,401.60400391,569,-,-,-,-,-,-,-,-,-,-,62.23792648,64,35.52866364,44.26984024
Thu May 11 17:02:25 GMT+02:00 2017,11-mag-2017 17:02:26.015,14.405596778683902,40.924966244398924,17.288313,6.0,91.9049436017852,349.98044,-0.36391866,4.94163227,8.18816948,0.04793284,-,-,46.81983948,59.2156868,10.84241676,27,54.90196228,9.22284412,12.57440281,7.95249891,15.1145134,6.61601973,42.69636536,30.6282959,35.52091217,1739.73706055,0.36010292,0,0,-,-,-,0,-,-,-,-,-,-,0.06653769,0.02542225,0.02183581,243.94406128,203.96485901,3.03186798,4.90397453,118.27707672,0,13095,-,-,-,-,-,-,-,98.37733459,5.90264034,-,1886.25,6,91.90494537,40.9249649,14.40559673,349.98043823,14,-,-,-,-,-,-,-,-,-,-,-,0.86500001,0.105,-,-,-,-,-,-,9.01960754,-,-,-,-,1.96078432,-,-,-,-,13.63354778,-,-,-1.06645203,-,13.40800762,-,0.91210938,-,-,-,-,-,13.01500034,-,23.29800034,16.88299942,-,-,-,-,-,-,-,-,-0.01561966,0.45882761,0.82156014,0.02993413,-,23,764.59997559,-,-,-,52,-,-,-,89,-,-,89.5759964,491,402.08200073,572,-,-,-,-,-,-,-,-,-,-,62.23792648,64,35.52866364,44.26984024
