GPS Time, Device Time, Longitude, Latitude,GPS Speed (Meters/second), Horizontal Dilution of Precision, Altitude, Bearing, G(x), G(y), G(z), G(calibrated),Actual engine % torque(%),Engine Load(%),Kilometers Per Litre(Instant)(kpl),Fuel Trim Bank 1 Long Term(%),Fuel Trim Bank 1 Short Term(%),CO₂ in g/km (Instantaneous)(g/km),Volumetric Efficiency (Calculated)(%),EGR Commanded(%),GPS vs OBD Speed difference(km/h),CO₂ in g/km (Average)(g/km),Trip Distance(km),Fuel flow rate/minute(cc/min),Engine RPM(rpm),GPS Altitude(m),GPS Longitude(°),Fuel Level (From Engine ECU)(%),Accelerator PedalPosition D(%),Barometric pressure (from vehicle)(psi),Intake Manifold Pressure(psi),Fuel Rail Pressure(psi),Turbo Boost & Vacuum Gauge(psi),Acceleration Sensor(X axis)(g),Acceleration Sensor(Y axis)(g),Acceleration Sensor(Z axis)(g),Acceleration Sensor(Total)(g),Engine Coolant Temperature(°C),Fuel Remaining (Calculated from vehicle profile)(%),Trip distance (stored in vehicle profile)(km),GPS Accuracy(m),GPS Latitude(°),Mass Air Flow Rate(g/s),Intake Air Temperature(°C),Trip time(whilst moving)(s),Speed (GPS)(km/h),Speed (OBD)(km/h),Litres Per 100 Kilometer(Long Term Average)(l/100km),Fuel flow rate/hour(l/hr),Accelerator PedalPosition E(%),Transmission Temperature(Method 3)(°C),0-100mph Time(s),Timing Advance(°),Engine Load(Absolute)(%),Kilometers Per Litre(Long Term Average)(kpl),Litres Per 100 Kilometer(Instant)(l/100km),Trip average KPL(kpl),Trip average Litres/100 KM(l/100km),Trip average MPG(mpg),Miles Per Gallon(Instant)(mpg),Miles Per Gallon(Long Term Average)(mpg),Distance to empty (Estimated)(km),Fuel used (trip)(l),Fuel cost (trip)(cost),Cost per mile/km (Instant)(€/km),Cost per mile/km (Trip)(€/km),Distance travelled with MIL/CEL lit(km),Distance travelled since codes cleared(km),DPF Temperature(°C),Drivers demand engine % torque(%),Engine reference torque(Nm),EGR Error(%),Ethanol Fuel %(%),Fuel Rate (direct from ECU)(L/m),GPS Bearing(°),GPS Satellites,Hybrid Battery Charge (%)(%),Throttle Position(Manifold)(%),Absolute Throttle Position B(%),Accelerator PedalPosition F(%),Relative Throttle Position(%),Relative Accelerator Pedal Position(%),Barometer (on Android device)(mb),Fuel pressure(psi),Fuel Rail Pressure (relative to manifold vacuum)(psi),Evap System Vapour Pressure(Pa),Air Fuel Ratio(Commanded)(:1),Air Fuel Ratio(Measured)(:1),Commanded Equivalence Ratio(lambda),Torque(Nm),Horsepower (At the wheels)(hp),Engine kW (At the wheels)(kW),Ambient air temp(°C),Catalyst Temperature (Bank 1 Sensor 1)(°C),Catalyst Temperature (Bank 1 Sensor 2)(°C),Catalyst Temperature (Bank 2 Sensor 1)(°C),Catalyst Temperature (Bank 2 Sensor 2)(°C),Exhaust Gas Temperature 1(°C),Exhaust Gas Temperature 2(°C),Engine Oil Temperature(°C),Transmission Temperature(Method 1)(°C),Transmission Temperature(Method 2)(°C),Trip time(whilst stationary)(s),Trip Time(Since journey start)(s),Run time since engine start(s),Voltage (OBD Adapter)(V),Voltage (Control Module)(V),Average trip speed(whilst stopped or moving)(km/h),Average trip speed(whilst moving only)(km/h)
Mon Apr 24 17:35:54 CEST 2017,24-apr-2017 17:35:49.576,14.40466465,40.9233547,16.25,35.0,67.4000015258789,174.9,0,9.80652809,-0.153227,0.01876807,0.0,43.52941132,25.42553329,0.0,0.0,104.0270462,65,45.49019623,3.67314148,73.11034393,6.81195974,61.08428955,2001,67.40000153,14.40466499,21.96078491,41.96078491,14.06866074,18.85490608,13488.50976562,4.78624535,0.01561947,0.99964607,-0.13123894,0.0005977,85,-24.37637901,609.15380859,35,40.9233551,21.03000069,26,657.47900391,58.5,64,4.47290802,3.66505742,43.13725662,85,0.0,0.0,0.0,22.35635567,3.93297219,22.15895271,4.51275492,62.59590912,71.82353973,63.15354538,-354.23260498,0.40232986,0.52302879,0.13563199,0.12438031,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,174.8999939,11,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,42.36959457,11.31719303,8.43922901,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,144.68299866,802,0.0,0.0,0.0,24.83870888,37.77358627
Mon Apr 24 17:35:55 CEST 2017,24-apr-2017 17:35:50.568,14.40468491,40.92319418,16.25,36.0,67.80000305175781,175.7,0.459681,9.19361973,-0.306454,-0.04214132,0.0,46.27450943,28.53463936,0.0,0.0,92.69235992,64,45.49019623,8.5,73.19623566,6.85569906,59.28956985,2088,67.80000305,14.40468502,21.96078491,41.96078491,14.06866074,18.99994278,13488.50976562,4.93128204,0.04685841,0.98402661,-0.13123894,-0.01402645,85,-24.38005447,609.19750977,36,40.92319489,21.11000061,26,658.4130249,58.5,67,4.472857,3.55737424,43.13725662,85,0.0,0.0,0.0,22.35660934,3.50443959,22.17869186,4.50873852,62.65166855,80.60633087,63.15426254,-354.28799438,0.40471825,0.52613366,0.11220984,0.12430075,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,175.69999695,10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,32.44146729,9.51272392,7.09363699,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,144.68299866,803,0.0,0.0,0.0,24.94306946,37.88345718
Mon Apr 24 17:35:56 CEST 2017,24-apr-2017 17:35:51.574,14.40467607,40.92299315,17.0,34.0,67.5999984741211,178.3,0.153227,10.1129818,-0.153227,0.05012161,0.0,46.27450943,28.53463936,0.0,0.0,92.69235992,64,44.70588303,8.5,73.19623566,6.85569906,59.28956985,2088,67.59999847,14.40467644,21.96078491,43.13725662,14.06866074,18.99994278,14097.66796875,4.93128204,0.03123894,0.93716812,-0.13123894,-0.06147061,85,-24.38005447,609.19750977,34,40.92299271,21.11000061,26,659.45098877,61.19999695,67,4.472857,3.55737424,44.31372452,85,0.0,0.0,0.0,22.35660934,3.50443959,22.17869186,4.50873852,62.65166855,80.60633087,63.15426254,-354.28799438,0.40471825,0.52613366,0.11220984,0.12430075,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,178.30000305,11,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,32.44146729,9.51272392,7.09363699,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,144.68299866,804,0.0,0.0,0.0,24.94306946,37.88345718
Mon Apr 24 17:35:57 CEST 2017,24-apr-2017 17:35:52.582,14.40469266,40.922802,17.5,34.0,68.0,178.9,-0.76613498,10.26620865,-0.76613498,0.07131642,0.0,46.27450943,26.865839,0.0,0.0,98.45005035,64,44.70588303,8.5,73.30651093,6.85569906,63.76992798,2167,68,14.40469265,21.96078491,43.13725662,14.06866074,19.72513199,14097.66796875,5.65647125,-0.09371682,1.03088498,-0.13123894,0.0359611,85,-24.38398743,609.19750977,34,40.92280197,22.04999924,26,660.47802734,63,67,4.47282028,3.82619572,44.31372452,85,0.0,0.0,0.0,22.35679436,3.72212172,22.1931572,4.50579977,62.6925354,75.89219666,63.15478897,-354.34918213,0.40727541,0.52945799,0.12231546,0.12428808,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,178.8999939,11,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,32.44146729,9.51272392,7.09363699,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,144.68299866,805,0.0,0.0,0.0,24.94306946,37.88345718
Mon Apr 24 17:35:58 CEST 2017,24-apr-2017 17:35:53.571,14.40469079,40.92264775,17.5,33.0,67.80000305175781,180.5,-0.76613498,9.19361973,0.306454,-0.04006475,0.0,45.09804153,26.865839,0.0,0.0,98.45005035,64,48.23529434,7,73.30651093,6.90130854,63.76992798,2167,67.80000305,14.40469074,21.96078491,43.13725662,14.06866074,19.72513199,10471.72460938,5.65647125,-0.10933629,0.93716812,-0.11561947,-0.0560238,85,-24.38398743,609.24316406,33,40.92264938,22.04999924,26,661.30297852,63,70,4.47282028,3.82619572,44.31372452,85,0.0,0.0,0.0,22.35679436,3.72212172,22.1931572,4.50579977,62.6925354,75.89219666,63.15478897,-354.34918213,0.40727541,0.52945799,0.12231546,0.12428808,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,180.5,11,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,32.753685,9.96765518,7.43287897,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,144.68299866,805,0.0,0.0,0.0,25.05432129,38.00374603
Mon Apr 24 17:35:59 CEST 2017,24-apr-2017 17:35:54.573,14.40464349,40.92243517,18.25,31.0,68.5,183.4,-0.459681,9.80652809,0.153227,0.01986557,0.0,45.09804153,26.865839,0.0,0.0,98.45005035,64,48.23529434,7,73.30651093,6.90130854,63.76992798,2167,68.5,14.40464306,21.96078491,19.2156868,14.06866074,19.72513199,10471.72460938,5.65647125,-0.10933629,0.98402661,-0.14685839,-0.00847093,86,-24.38398743,609.24316406,31,40.92243576,22.04999924,26,662.48999023,65.69999695,70,4.47282028,3.82619572,19.2156868,85,0.0,0.0,0.0,22.35679436,3.72212172,22.1931572,4.50579977,62.6925354,75.89219666,63.15478897,-354.34918213,0.40727541,0.52945799,0.12231546,0.12428808,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,183.3999939,11,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,32.753685,9.96765518,7.43287897,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,144.68299866,807,0.0,0.0,0.0,25.05432129,38.00374603
Mon Apr 24 17:36:00 CEST 2017,24-apr-2017 17:35:55.590,14.40459027,40.92223531,18.75,28.0,68.9000015258789,185.3,-0.76613498,9.95975494,-0.61290801,0.03917974,0.0,51.37255096,44.62385178,0.0,0.0,59.2719574,59,48.23529434,4.30000305,73.24549103,6.9492197,40.66004944,1614,68.90000153,14.40459061,21.96078491,19.2156868,14.06866074,16.53430176,10471.72460938,2.46564102,-0.03123894,0.95278758,-0.16247788,-0.04432891,86,-24.38653564,609.29107666,28,40.92223358,14.23999977,23,663.38299561,67.5,70,4.47280169,2.43960309,19.2156868,85,0.0,0.0,0.0,22.35688591,2.24090743,22.20054054,4.50430107,62.71339035,126.05608368,63.15504837,-354.38916016,0.40893096,0.53161019,0.07594132,0.12396856,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,185.30000305,11,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,32.753685,9.96765518,7.43287897,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,144.68299866,808,0.0,0.0,0.0,25.1650238,38.12313461
Mon Apr 24 17:36:01 CEST 2017,24-apr-2017 17:35:56.571,14.40455015,40.92203848,19.0,26.0,68.5999984741211,185.8,-0.459681,9.80652809,-0.61290801,0.0216921,0.0,51.37255096,44.62385178,0.0,0.0,59.2719574,59,38.82352829,4.30000305,73.24549103,6.9492197,40.66004944,1614,68.59999847,14.40455055,21.96078491,41.5686264,14.06866074,16.53430176,11225.92089844,2.46564102,-0.10933629,1.03088498,-0.14685839,0.03807987,86,-24.38653564,609.29107666,26,40.92203903,14.23999977,23,664.36602783,68.40000153,70,4.47280169,2.43960309,42.74509811,86,0.0,0.0,0.0,22.35688591,2.24090743,22.20054054,4.50430107,62.71339035,126.05608368,63.15504837,-354.38916016,0.40893096,0.53161019,0.07594132,0.12396856,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,185.80000305,11,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,32.753685,9.96765518,7.43287897,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,144.68299866,809,0.0,0.0,0.0,25.1650238,38.12313461
Mon Apr 24 17:36:02 CEST 2017,24-apr-2017 17:35:57.647,14.40453012,40.92187679,18.75,26.0,68.5,185.9,0,8.27425766,-1.22581601,-0.12834293,0.0,51.37255096,32.64121628,0.0,0.0,81.03077698,61,38.82352829,4.30000305,73.27919769,6.9492197,52.2622261,1614,68.5,14.40453053,21.96078491,41.5686264,14.06866074,17.40452766,11225.92089844,3.33586693,-0.06247788,0.87469029,-0.05314159,-0.12153009,86,-24.38999748,609.29107666,26,40.921875,17.03000069,23,665.51000977,67.5,70,4.47271729,3.1357336,42.74509811,86,0.0,0.0,0.0,22.35730934,3.06354737,22.23256683,4.49781275,62.80385971,92.20683289,63.15624237,-354.44091797,0.41118172,0.53453618,0.0982846,0.12379149,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,185.8999939,11,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,32.753685,9.96765518,7.43287897,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,144.68299866,810,0.0,0.0,0.0,25.1650238,38.12313461
Mon Apr 24 17:36:03 CEST 2017,24-apr-2017 17:35:58.583,14.40451388,40.92169987,18.75,26.0,68.30000305175781,186.4,-1.07258904,8.42748451,-0.459681,-0.11373264,0.0,49.01960754,32.64121628,0.0,0.0,81.03077698,61,44.31372452,2.5,73.27919769,6.99905586,52.2622261,1642,68.30000305,14.40451431,21.96078491,41.5686264,14.06866074,17.40452766,11283.93554688,3.33586693,-0.09371682,0.89030975,-0.16247788,-0.10228727,86,-24.38999748,609.34088135,26,40.92169952,17.03000069,25,666.34002686,67.5,70,4.47271729,3.1357336,42.74509811,86,0.0,0.0,0.0,22.35730934,3.06354737,22.23256683,4.49781275,62.80385971,92.20683289,63.15624237,-354.44091797,0.41118172,0.53453618,0.0982846,0.12379149,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,186.3999939,11,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,144.68299866,811,0.0,0.0,0.0,25.27518463,38.24163437
Mon Apr 24 17:36:04 CEST 2017,24-apr-2017 17:35:59.583,14.40446973,40.9215389,18.75,25.0,68.5,186.3,-0.76613498,9.65330124,-0.459681,0.00723237,0.0,49.01960754,32.64121628,0.0,0.0,81.03077698,61,44.31372452,2.5,73.27919769,6.99905586,52.2622261,1642,68.5,14.40446949,21.96078491,41.17647171,14.06866074,17.40452766,11283.93554688,3.33586693,-0.09371682,0.98402661,-0.13123894,-0.0106894,86,-24.38999748,609.34088135,25,40.92153931,17.03000069,25,667.48797607,67.5,70,4.47271729,3.1357336,41.96078491,86,0.0,0.0,0.0,22.35730934,3.06354737,22.23256683,4.49781275,62.80385971,92.20683289,63.15624237,-354.44091797,0.41118172,0.53453618,0.0982846,0.12379149,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,186.30000305,11,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,144.68299866,812,0.0,0.0,0.0,25.27518463,38.24163437
Mon Apr 24 17:36:05 CEST 2017,24-apr-2017 17:36:00.593,14.40445185,40.92136703,18.75,25.0,68.30000305175781,186.4,-0.153227,8.42748451,-0.153227,-0.12164533,0.0,49.01960754,37.51621628,0.0,0.0,70.50132751,62,44.31372452,4.5,73.26721954,7.04654694,46.39434433,1660,68.30000305,14.40445232,21.96078491,41.17647171,14.06866074,17.11445236,11283.93554688,3.04579163,-0.03123894,0.92154866,-0.13123894,-0.07707781,86,-24.39287567,609.3883667,25,40.92136765,15.55000019,24,668.35900879,67.5,72,4.47269869,2.78366065,41.96078491,86,0.0,0.0,0.0,22.35740089,2.66545868,22.23978424,4.49635267,62.82425308,105.97801208,63.15650177,-354.48947144,0.41305295,0.53696883,0.0785557,0.12346939,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,186.3999939,11,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,29.17338943,6.80093861,5.07145882,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,144.68299866,813,0.0,0.0,0.0,25.38970566,38.36666489
Mon Apr 24 17:36:06 CEST 2017,24-apr-2017 17:36:01.586,14.40442634,40.92119179,19.25,23.0,68.19999694824219,187.0,-0.76613498,9.95975494,-0.459681,0.03834242,0.0,49.01960754,37.51621628,0.0,0.0,70.50132751,62,41.96078491,4.5,73.26721954,7.04654694,46.39434433,1660,68.19999695,14.40442657,21.96078491,41.17647171,14.06866074,17.11445236,11225.92089844,3.04579163,-0.07809734,0.99964607,-0.16247788,0.0049799,86,-24.39287567,609.3883667,23,40.92119217,15.55000019,24,669.30700684,69.29999542,72,4.47269869,2.78366065,42.35294342,86,0.0,0.0,0.0,22.35740089,2.66545868,22.23978424,4.49635267,62.82425308,105.97801208,63.15650177,-354.48947144,0.41305295,0.53696883,0.0785557,0.12346939,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,187,11,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,29.17338943,6.80093861,5.07145882,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,144.68299866,813,0.0,0.0,0.0,25.38970566,38.36666489
Mon Apr 24 17:36:06 CEST 2017,24-apr-2017 17:36:02.598,14.40442634,40.92119179,19.25,23.0,68.19999694824219,187.0,-0.91936201,9.34684658,-0.153227,-0.02348709,0.0,49.01960754,35.95236969,0.0,0.0,73.56797791,63,41.96078491,4.5,73.26850891,7.04654694,49.79560471,1684,68.19999695,14.40442657,21.96078491,41.17647171,14.06866074,17.25949097,11225.92089844,3.19083023,-0.06247788,0.93716812,-0.13123894,-0.05991115,87,-24.39598274,609.3883667,23,40.92119217,16.69000053,24,670.36700439,69.29999542,72,4.47268057,2.98773623,42.35294342,86,0.0,0.0,0.0,22.35749245,2.78139997,22.24695969,4.49490261,62.84452057,101.5603714,63.15676117,-354.53607178,0.41507217,0.53959376,0.08895348,0.12323677,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,187,10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,29.17338943,6.80093861,5.07145882,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,144.68299866,815,0.0,0.0,0.0,25.50366783,38.49077606
Mon Apr 24 17:36:08 CEST 2017,24-apr-2017 17:36:03.585,14.40437177,40.92083525,19.25,22.0,67.9000015258789,187.5,-0.61290801,9.50007439,-0.306454,-0.01007688,0.0,48.62745285,35.95236969,0.0,0.0,73.56797791,63,42.74509811,2.70000458,73.26850891,7.0956068,49.79560471,1684,67.90000153,14.40437222,21.96078491,41.17647171,14.06866074,17.25949097,11370.95898438,3.19083023,-0.12495576,0.93716812,-0.14685839,-0.0530543,87,-24.39598274,609.43743896,22,40.92083359,16.69000053,25,671.4630127,69.29999542,72,4.47268057,2.98773623,42.35294342,86,0.0,0.0,0.0,22.35749245,2.78139997,22.24695969,4.49490261,62.84452057,101.5603714,63.15676117,-354.53607178,0.41507217,0.53959376,0.08895348,0.12323677,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,187.5,10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,29.17338943,6.80093861,5.07145882,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,144.68299866,816,0.0,0.0,0.0,25.50366783,38.49077606
Mon Apr 24 17:36:09 CEST 2017,24-apr-2017 17:36:04.579,14.40434674,40.92066594,19.25,21.0,67.69999694824219,187.2,-1.07258904,9.65330124,-0.61290801,0.01105154,0.0,48.62745285,35.95236969,0.0,0.0,73.56797791,63,42.74509811,2.70000458,73.26850891,7.0956068,49.79560471,1684,67.69999695,14.40434647,21.96078491,41.17647171,14.06866074,17.25949097,11370.95898438,3.19083023,-0.09371682,0.96840715,-0.09999999,-0.02673638,87,-24.39598274,609.43743896,21,40.92066574,16.69000053,25,672.36199951,69.29999542,72,4.47268057,2.98773623,42.35294342,87,0.0,0.0,0.0,22.35749245,2.78139997,22.24695969,4.49490261,62.84452057,101.5603714,63.15676117,-354.53607178,0.41507217,0.53959376,0.08895348,0.12323677,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,187.19999695,10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,29.17338943,6.80093861,5.07145882,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,144.68299866,817,0.0,0.0,0.0,25.50366783,38.49077606
Mon Apr 24 17:36:10 CEST 2017,24-apr-2017 17:36:05.588,14.40429691,40.92049008,19.25,21.0,67.5,187.8,-0.61290801,9.34684658,-0.306454,-0.02565527,0.0,47.84313965,37.07228088,0.0,0.0,71.34558105,63,42.74509811,4.70000458,73.26029205,7.14467907,48.46997452,1703,67.5,14.40429688,21.96078491,41.17647171,14.06866074,17.40452766,11370.95898438,3.33586693,-0.07809734,0.98402661,-0.16247788,-0.01056602,87,-24.39900589,609.48651123,21,40.92049026,16.31999969,25,673.39300537,69.29999542,74,4.47266197,2.90819836,42.35294342,87,0.0,0.0,0.0,22.357584,2.6973772,22.25409126,4.49346209,62.86466599,104.72395325,63.15702057,-354.58145142,0.41703761,0.54214889,0.08381665,0.12296421,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,187.80000305,10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,29.08197594,6.95524549,5.18652582,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,144.68299866,818,0.0,0.0,0.0,25.62195206,38.62132263
Mon Apr 24 17:36:11 CEST 2017,24-apr-2017 17:36:06.581,14.40427912,40.92030919,19.5,21.0,67.19999694824219,186.9,-0.61290801,9.04039288,-0.459681,-0.05614805,0.0,47.84313965,37.07228088,0.0,0.0,71.34558105,63,43.92156982,4.70000458,73.26029205,7.14467907,48.46997452,1703,67.19999695,14.40427876,21.96078491,41.17647171,14.06866074,17.40452766,11603.01855469,3.33586693,-0.07809734,0.92154866,-0.13123894,-0.07430448,87,-24.39900589,609.48651123,21,40.92031097,16.31999969,25,674.2800293,70.19999695,74,4.47266197,2.90819836,41.17647171,87,0.0,0.0,0.0,22.357584,2.6973772,22.25409126,4.49346209,62.86466599,104.72395325,63.15702057,-354.58145142,0.41703761,0.54214889,0.08381665,0.12296421,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,186.8999939,9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,29.08197594,6.95524549,5.18652582,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,144.68299866,818,0.0,0.0,0.0,25.62195206,38.62132263
Mon Apr 24 17:36:12 CEST 2017,24-apr-2017 17:36:07.584,14.40423521,40.9201375,19.5,23.0,67.0999984741211,186.8,-0.76613498,9.50007439,0.306454,-0.00894678,0.0,47.84313965,45.85188293,0.0,0.0,57.68450546,61,43.92156982,2.80000305,73.1940155,7.1953125,40.58843994,1674,67.09999847,14.40423489,21.96078491,41.17647171,14.06866074,16.82437706,11603.01855469,2.75571632,-0.07809734,0.96840715,-0.06876106,-0.02761472,87,-24.40157127,609.53717041,23,40.92013931,13.78999996,25,675.42797852,70.19999695,73,4.47264338,2.43530655,41.17647171,87,0.0,0.0,0.0,22.35767746,2.18089008,22.26118088,4.49203157,62.88468933,129.52508545,63.15727997,-354.62017822,0.41870445,0.54431576,0.07106385,0.12260775,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,186.80000305,9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,29.08197594,6.95524549,5.18652582,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,144.68299866,820,0.0,0.0,0.0,25.73722649,38.74725342
Mon Apr 24 17:36:13 CEST 2017,24-apr-2017 17:36:08.565,14.40420381,40.91993594,20.0,23.0,66.9000015258789,187.2,-0.91936201,9.34684658,-0.459681,-0.02246845,0.0,1.17647064,45.85188293,0.0,0.0,57.68450546,61,36.07843018,2.80000305,73.1940155,7.1953125,40.58843994,1674,66.90000153,14.40420341,21.96078491,25.09803963,14.06866074,16.82437706,6729.75097656,2.75571632,-0.09371682,0.93716812,-0.08438052,-0.05770635,87,-24.40157127,609.53717041,23,40.91993713,13.78999996,24,676.35797119,72,73,4.47264338,2.43530655,41.17647171,87,0.0,0.0,0.0,22.35767746,2.18089008,22.26118088,4.49203157,62.88468933,129.52508545,63.15727997,-354.62017822,0.41870445,0.54431576,0.07106385,0.12260775,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,187.19999695,9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,29.08197594,6.95524549,5.18652582,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,144.68299866,821,0.0,0.0,0.0,25.73722649,38.74725342
Mon Apr 24 17:36:14 CEST 2017,24-apr-2017 17:36:09.553,14.40418521,40.91974212,20.25,22.0,66.9000015258789,186.8,-1.07258904,9.50007439,0,-0.04006475,0.0,1.17647064,45.85188293,0.0,0.0,57.68450546,61,36.07843018,2.80000305,73.1940155,7.1953125,40.58843994,1674,66.90000153,14.4041853,21.96078491,25.09803963,14.06866074,15.2289629,6729.75097656,1.16030216,-0.09371682,0.98402661,-0.14685839,-0.01007266,87,-24.40157127,609.53717041,22,40.91974258,13.78999996,24,677.41699219,72.90000153,73,4.47264338,2.43530655,27.45098114,87,0.0,0.0,0.0,22.35767746,2.18089008,22.26118088,4.49203157,62.88468933,129.52508545,63.15727997,-354.62017822,0.41870445,0.54431576,0.07106385,0.12260775,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,186.80000305,9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,29.08197594,6.95524549,5.18652582,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,144.68299866,822,0.0,0.0,0.0,25.73722649,38.74725342
Mon Apr 24 17:36:15 CEST 2017,24-apr-2017 17:36:10.581,14.40413921,40.91957366,20.25,23.0,66.9000015258789,187.1,-0.76613498,9.50007439,-0.306454,-0.00894678,0.0,31.37254906,90.26999664,0.0,0.0,0,58,36.07843018,2.90000153,72.88387299,7.24403191,0,1634,66.90000153,14.40413952,21.96078491,25.09803963,14.06866074,15.2289629,6729.75097656,1.16030216,-0.06247788,0.93716812,-0.16247788,-0.05835428,87,-24.40157127,609.58587646,23,40.91957474,10.73999977,23,678.49902344,72.90000153,70,4.47262526,0,27.45098114,87,0.0,0.0,0.0,22.35776901,0,22.26822662,4.49061012,62.90459442,255,63.15753937,-354.62017822,0.41870445,0.54431576,0,0.12174495,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,187.1000061,9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,144.68299866,823,0.0,0.0,0.0,25.84465981,38.86131287
