GPS Time, Device Time, Longitude, Latitude,GPS Speed (Meters/second), Horizontal Dilution of Precision, Altitude, Bearing, G(x), G(y), G(z), G(calibrated),Actual engine % torque(%),Engine Load(%),Kilometers Per Litre(Instant)(kpl),Fuel Trim Bank 1 Long Term(%),Fuel Trim Bank 1 Short Term(%),CO₂ in g/km (Instantaneous)(g/km),Volumetric Efficiency (Calculated)(%),EGR Commanded(%),GPS vs OBD Speed difference(km/h),CO₂ in g/km (Average)(g/km),Trip Distance(km),Fuel flow rate/minute(cc/min),Engine RPM(rpm),GPS Altitude(m),GPS Longitude(°),Fuel Level (From Engine ECU)(%),Accelerator PedalPosition D(%),Barometric pressure (from vehicle)(psi),Intake Manifold Pressure(psi),Fuel Rail Pressure(psi),Turbo Boost & Vacuum Gauge(psi),Acceleration Sensor(X axis)(g),Acceleration Sensor(Y axis)(g),Acceleration Sensor(Z axis)(g),Acceleration Sensor(Total)(g),Engine Coolant Temperature(°C),Fuel Remaining (Calculated from vehicle profile)(%),Trip distance (stored in vehicle profile)(km),GPS Accuracy(m),GPS Latitude(°),Mass Air Flow Rate(g/s),Intake Air Temperature(°C),Trip time(whilst moving)(s),Speed (GPS)(km/h),Speed (OBD)(km/h),Litres Per 100 Kilometer(Long Term Average)(l/100km),Fuel flow rate/hour(l/hr),Accelerator PedalPosition E(%),Transmission Temperature(Method 3)(°C),0-100mph Time(s),Timing Advance(°),Engine Load(Absolute)(%),Kilometers Per Litre(Long Term Average)(kpl),Litres Per 100 Kilometer(Instant)(l/100km),Trip average KPL(kpl),Trip average Litres/100 KM(l/100km),Trip average MPG(mpg),Miles Per Gallon(Instant)(mpg),Miles Per Gallon(Long Term Average)(mpg),Distance to empty (Estimated)(km),Fuel used (trip)(l),Fuel cost (trip)(cost),Cost per mile/km (Instant)(€/km),Cost per mile/km (Trip)(€/km),Distance travelled with MIL/CEL lit(km),Distance travelled since codes cleared(km),DPF Temperature(°C),Drivers demand engine % torque(%),Engine reference torque(Nm),EGR Error(%),Ethanol Fuel %(%),Fuel Rate (direct from ECU)(L/m),GPS Bearing(°),GPS Satellites,Hybrid Battery Charge (%)(%),Throttle Position(Manifold)(%),Absolute Throttle Position B(%),Accelerator PedalPosition F(%),Relative Throttle Position(%),Relative Accelerator Pedal Position(%),Barometer (on Android device)(mb),Fuel pressure(psi),Fuel Rail Pressure (relative to manifold vacuum)(psi),Evap System Vapour Pressure(Pa),Air Fuel Ratio(Commanded)(:1),Air Fuel Ratio(Measured)(:1),Commanded Equivalence Ratio(lambda),Torque(Nm),Horsepower (At the wheels)(hp),Engine kW (At the wheels)(kW),Ambient air temp(°C),Catalyst Temperature (Bank 1 Sensor 1)(°C),Catalyst Temperature (Bank 1 Sensor 2)(°C),Catalyst Temperature (Bank 2 Sensor 1)(°C),Catalyst Temperature (Bank 2 Sensor 2)(°C),Exhaust Gas Temperature 1(°C),Exhaust Gas Temperature 2(°C),Engine Oil Temperature(°C),Transmission Temperature(Method 1)(°C),Transmission Temperature(Method 2)(°C),Trip time(whilst stationary)(s),Trip Time(Since journey start)(s),Run time since engine start(s),Voltage (OBD Adapter)(V),Voltage (Control Module)(V),Average trip speed(whilst stopped or moving)(km/h),Average trip speed(whilst moving only)(km/h)
Mon Apr 24 18:16:54 CEST 2017,24-apr-2017 18:16:51.195,14.40416338,40.91925344,18.0,6.0,81.4000015258789,6.9,-1.37904298,9.34684658,-0.306454,-0.01739144,0.0,3.13725495,49.54277802,0.0,0.0,53.38705826,68,40.7843132,0.90000153,98.93301392,4.14038372,52.11487579,2761,81.40000153,14.40416336,20,23.52941132,14.06866074,18.70986748,7164.86425781,4.64120674,-0.07809734,0.99964607,-0.14685839,0.0041293,86,-25.43665695,620.92681885,6,40.9192543,21.80999947,27,402.91699219,64.79999542,63,4.47457361,3.12689257,34.11764908,86,0.0,0.0,0.0,22.34803391,2.01841569,21.89514351,4.5671277,61.85068893,139.95135498,63.13003922,-369.50335693,0.31944594,0.41527969,0.10274594,0.16306219,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.9000001,9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,22.68234253,8.79484558,6.55831528,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,199.64100647,602,0.0,0.0,0.0,23.39920998,37.46835327
Mon Apr 24 18:16:55 CEST 2017,24-apr-2017 18:16:52.175,14.40418625,40.91940556,18.0,6.0,81.4000015258789,6.7,-0.306454,9.34684658,-0.61290801,-0.02565527,0.0,3.13725495,90.26999664,0.0,0.0,0,62,40.7843132,0.79999542,98.24597931,4.18340492,0,2009,81.40000153,14.40418625,20,23.52941132,14.06866074,16.67934036,7164.86425781,2.61067963,-0.23429203,1.17146027,-0.06876106,0.19547637,86,-25.43665695,620.96984863,6,40.91940689,17.10000038,27,403.95700073,64.79999542,64,4.47455549,0,34.11764908,86,0.0,0.0,0.0,22.34812355,0,21.9064846,4.56476355,61.88272476,255,63.13029099,-369.50335693,0.31944594,0.41527969,0,0.1614172,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.69999981,9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.58184052,2.98548603,2.22627664,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,199.64100647,603,0.0,0.0,0.0,23.55905533,37.63521957
Mon Apr 24 18:16:56 CEST 2017,24-apr-2017 18:16:53.261,14.40421033,40.91957035,18.0,6.0,81.5,7.2,-1.07258904,10.4194355,-0.306454,0.08719355,0.0,31.37254906,90.26999664,0.0,0.0,0,62,47.45098114,0.79999542,98.24597931,4.18340492,0,2009,81.5,14.40421009,20,34.90196228,14.06866074,16.67934036,10558.74707031,2.61067963,-0.17181417,1.06212389,-0.14685839,0.07731872,86,-25.43665695,620.96984863,6,40.91957092,17.10000038,25,405.02999878,64.79999542,64,4.47455549,0,32.15686417,86,0.0,0.0,0.0,22.34812355,0,21.9064846,4.56476355,61.88272476,255,63.13029099,-369.50335693,0.31944594,0.41527969,0,0.1614172,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.19999981,9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.58184052,2.98548603,2.22627664,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,199.64100647,604,0.0,0.0,0.0,23.55905533,37.63521957
Mon Apr 24 18:16:57 CEST 2017,24-apr-2017 18:16:54.181,14.40424525,40.9197445,18.5,6.0,81.80000305175781,8.0,-1.37904298,10.87911701,0,0.1368565,0.0,31.37254906,90.26999664,0.0,0.0,0,62,47.45098114,0.79999542,98.24597931,4.18340492,0,2009,81.80000305,14.40424538,20,34.90196228,14.06866074,15.8091135,10558.74707031,1.74045277,-0.24991152,1.09336281,-0.06876106,0.12237886,86,-25.43665695,620.96984863,6,40.9197464,17.10000038,25,405.93899536,66.59999847,64,4.47455549,0,32.15686417,86,0.0,0.0,0.0,22.34812355,0,21.9064846,4.56476355,61.88272476,255,63.13029099,-369.50335693,0.31944594,0.41527969,0,0.1614172,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8,9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.58184052,2.98548603,2.22627664,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,199.64100647,605,0.0,0.0,0.0,23.55905533,37.63521957
Mon Apr 24 18:16:57 CEST 2017,24-apr-2017 18:16:55.188,14.40424525,40.9197445,18.5,6.0,81.80000305175781,8.0,-1.99195099,10.4194355,-0.153227,0.10047191,0.0,3.52941179,63.27658081,0.0,0.0,41.79971695,58,43.52941132,1.59999847,97.85668945,4.22683477,33.42656708,2065,81.80000305,14.40424538,20,34.90196228,14.06866074,15.8091135,10558.74707031,1.74045277,-0.18743363,0.98402661,-0.03752212,0.00400777,86,-25.43873024,621.01324463,6,40.9197464,13.25,25,406.9630127,66.59999847,65,4.47453785,2.00559402,32.15686417,86,0.0,0.0,0.0,22.3482132,1.58033061,21.91773033,4.56242132,61.91449356,178.74740601,63.13054276,-369.53643799,0.32079357,0.41703162,0.06553705,0.16043119,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8,9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.51607037,3.04963207,2.27411032,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,199.64100647,606,0.0,0.0,0.0,23.72156906,37.80625153
Mon Apr 24 18:16:59 CEST 2017,24-apr-2017 18:16:56.212,14.40432379,40.92009526,18.75,6.0,82.5,8.1,-1.68549705,9.50007439,-0.61290801,0.00451303,0.0,3.52941179,63.27658081,0.0,0.0,41.79971695,58,43.52941132,1.59999847,97.85668945,4.22683477,33.42656708,2065,82.5,14.40432358,20,31.76470566,14.06866074,15.8091135,7338.90966797,1.74045277,-0.10933629,1.03088498,-0.08438052,0.03713873,86,-25.43873024,621.01324463,6,40.92009354,13.25,25,407.92401123,67.5,65,4.47453785,2.00559402,32.54901886,86,0.0,0.0,0.0,22.3482132,1.58033061,21.91773033,4.56242132,61.91449356,178.74740601,63.13054276,-369.53643799,0.32079357,0.41703162,0.06553705,0.16043119,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.10000038,9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.51607037,3.04963207,2.27411032,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,199.64100647,607,0.0,0.0,0.0,23.72156906,37.80625153
Mon Apr 24 18:17:00 CEST 2017,24-apr-2017 18:16:57.248,14.40435146,40.92025542,18.75,6.0,82.69999694824219,7.8,-0.76613498,9.80652809,-0.153227,0.02181369,0.0,19.2156868,90.26999664,0.0,0.0,0,56,43.52941132,1.5,97.18643951,4.27173853,0,2060,82.69999695,14.40435123,20,31.76470566,14.06866074,15.8091135,7338.90966797,1.74045277,-0.09371682,0.96840715,-0.11561947,-0.02661096,86,-25.43873024,621.0581665,6,40.92025375,14.69999981,25,408.98999023,67.5,66,4.47451973,0,32.54901886,86,0.0,0.0,0.0,22.34830284,0,21.9288826,4.56010103,61.94599533,255,63.13079453,-369.53643799,0.32079357,0.41703162,0,0.1587828,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.80000019,9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.51302814,3.04136777,2.26794767,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,199.64100647,608,0.0,0.0,0.0,23.88671875,37.9813652
Mon Apr 24 18:17:01 CEST 2017,24-apr-2017 18:16:58.205,14.40439545,40.92044236,19.0,6.0,82.5,8.2,-0.61290801,9.65330124,0.153227,0.00513172,0.0,19.2156868,90.26999664,0.0,0.0,0,56,48.62745285,1.5,97.18643951,4.27173853,0,2060,82.5,14.4043951,20,28.62745094,14.06866074,15.8091135,8122.11328125,1.74045277,-0.07809734,0.95278758,-0.11561947,-0.04356284,86,-25.43873024,621.0581665,6,40.92044067,14.69999981,26,409.93301392,68.40000153,66,4.47451973,0,29.01960754,86,0.0,0.0,0.0,22.34830284,0,21.9288826,4.56010103,61.94599533,255,63.13079453,-369.53643799,0.32079357,0.41703162,0,0.1587828,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.19999981,9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.51302814,3.04136777,2.26794767,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,199.64100647,609,0.0,0.0,0.0,23.88671875,37.9813652
Mon Apr 24 18:17:02 CEST 2017,24-apr-2017 18:16:59.176,14.40442921,40.92060949,18.75,6.0,83.4000015258789,7.7,-1.22581601,9.65330124,0,0.01092857,0.0,19.2156868,90.26999664,0.0,0.0,23.39419365,53,48.62745285,1.5,96.68445587,4.27173853,0,2060,83.40000153,14.40442944,20,28.62745094,14.06866074,15.37400055,8122.11328125,1.30533981,-0.07809734,0.95278758,-0.09999999,-0.04369048,86,-25.43873024,621.0581665,6,40.92060852,12.39000034,26,410.99398804,67.5,66,4.47450209,0,29.01960754,86,0.0,0.0,0.0,22.34839058,0,21.93994141,4.55780268,61.97723389,255,63.13105011,-369.53643799,0.32079357,0.41703162,0,0.1571137,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.69999981,9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.51302814,3.04136777,2.26794767,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,199.64100647,610,0.0,0.0,0.0,23.88671875,37.9813652
Mon Apr 24 18:17:03 CEST 2017,24-apr-2017 18:17:00.210,14.40447435,40.92077716,18.75,5.0,83.9000015258789,8.1,-1.37904298,9.34684658,0,-0.01789796,0.0,10.58823586,90.26999664,0.0,0.0,23.39419365,53,47.84313583,1.5,96.68445587,4.31634331,0,2056,83.90000153,14.40447426,20,28.62745094,14.06866074,15.37400055,8122.11328125,1.30533981,-0.10933629,0.95278758,-0.06876106,-0.04012309,86,-25.43873024,621.1027832,5,40.92077637,12.39000034,26,412.01000977,67.5,66,4.47450209,0,29.01960754,86,0.0,0.0,0.0,22.34839058,0,21.93994141,4.55780268,61.97723389,255,63.13105011,-369.53643799,0.32079357,0.41703162,0,0.1571137,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.10000038,9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.51302814,3.04136777,2.26794767,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,199.64100647,611,0.0,0.0,0.0,24.05058289,38.15431976
Mon Apr 24 18:17:04 CEST 2017,24-apr-2017 18:17:01.203,14.40450218,40.92095031,18.5,5.0,84.4000015258789,8.4,-1.37904298,9.80652809,-0.306454,0.02896506,0.0,10.58823586,90.26999664,0.0,0.0,23.39419365,53,47.84313583,1.5,96.68445587,4.31634331,0,2056,83.90000153,14.40447426,20,27.84313774,14.06866074,15.37400055,7687,1.30533981,-0.09371682,0.96840715,-0.09999999,-0.02673638,86,-25.43873024,621.1027832,5,40.92077637,12.39000034,26,413.05200195,66.59999847,66,4.47450209,0,27.84313774,86,0.0,0.0,0.0,22.34839058,0,21.93994141,4.55780268,61.97723389,255,63.13105011,-369.53643799,0.32079357,0.41703162,0,0.1571137,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.39999962,9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.51302814,3.04136777,2.26794767,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,199.64100647,612,0.0,0.0,0.0,24.05058289,38.15431976
Mon Apr 24 18:17:05 CEST 2017,24-apr-2017 18:17:02.193,14.40451938,40.92111068,18.5,5.0,84.9000015258789,7.7,-0.91936201,9.50007439,0,-0.00806874,0.0,10.58823586,90.26999664,0.0,0.0,13.50469875,52,47.84313583,1.59999847,96.12242889,4.36346674,0,2050,84.90000153,14.40451908,20,27.84313774,14.06866074,15.08392429,7687,1.01526451,-0.10933629,0.92154866,-0.11561947,-0.07153942,86,-25.43873024,621.14990234,5,40.92111206,12.57999992,26,414.02801514,66.59999847,65,4.47448397,0,27.84313774,86,0.0,0.0,0.0,22.34848022,0,21.95090866,4.5555253,62.00821686,255,63.13130188,-369.53643799,0.32079357,0.41703162,0,0.1554901,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.69999981,9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,199.64100647,613,0.0,0.0,0.0,24.2093029,38.31901932
Mon Apr 24 18:17:06 CEST 2017,24-apr-2017 18:17:03.191,14.40454435,40.92126315,18.25,5.0,84.80000305175781,7.8,-0.76613498,8.73393917,0,-0.08727151,0.0,17.64705849,90.26999664,0.0,0.0,13.50469875,52,45.09803772,1.59999847,96.12242889,4.36346674,0,2050,84.80000305,14.40454388,20,28.62745094,14.06866074,15.08392429,8209.13574219,1.01526451,-0.09371682,0.93716812,-0.08438052,-0.05770635,86,-25.43873024,621.14990234,5,40.92126465,12.57999992,26,415.00900269,65.69999695,65,4.47448397,0,28.62745094,86,0.0,0.0,0.0,22.34848022,0,21.95090866,4.5555253,62.00821686,255,63.13130188,-369.53643799,0.32079357,0.41703162,0,0.1554901,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.80000019,9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,199.64100647,614,0.0,0.0,0.0,24.2093029,38.31901932
Mon Apr 24 18:17:07 CEST 2017,24-apr-2017 18:17:04.179,14.40457993,40.92142152,18.5,5.0,85.0999984741211,8.4,-1.22581601,9.50007439,0.459681,-0.0034408,0.0,17.64705849,83.68041992,0.0,0.0,31.60767174,56,45.09803772,1.59999847,95.6894455,4.36346674,41.7728157,2050,85.09999847,14.40458012,20,28.62745094,14.06866074,14.93888664,8209.13574219,0.87022591,-0.12495576,0.98402661,-0.09999999,-0.00773255,86,-25.44132614,621.14990234,5,40.92142105,17.89999962,26,415.99798584,66.59999847,65,4.47446585,2.50636911,28.62745094,86,0.0,0.0,0.0,22.34856987,1.19499791,21.96178627,4.55326891,62.03894806,236.38536072,63.13155365,-369.58004761,0.3224805,0.41922462,0.07489487,0.15461971,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.39999962,9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,199.64100647,615,0.0,0.0,0.0,24.2093029,38.31901932
Mon Apr 24 18:17:08 CEST 2017,24-apr-2017 18:17:05.195,14.40460201,40.92158975,18.256847,5.0,84.5999984741211,8.9,-1.22581601,8.58071232,0.76613498,-0.0939846,0.0,0,83.68041992,0.0,0.0,31.60767174,56,38.82352829,1.59999847,95.6894455,4.4072876,41.7728157,2030,84.59999847,14.40460205,20,28.62745094,14.06866074,14.93888664,8209.13574219,0.87022591,-0.09371682,0.89030975,-0.05314159,-0.10323961,86,-25.44132614,621.19372559,5,40.9215889,17.89999962,27,416.95599365,65.72464752,65,4.47446585,2.50636911,28.62745094,86,0.0,0.0,0.0,22.34856987,1.19499791,21.96178627,4.55326891,62.03894806,236.38536072,63.13155365,-369.58004761,0.3224805,0.41922462,0.07489487,0.15461971,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.89999962,9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,199.64100647,616,0.0,0.0,0.0,24.36679459,38.48170853
Mon Apr 24 18:17:09 CEST 2017,24-apr-2017 18:17:06.215,14.40462778,40.92174574,18.0,5.0,84.30000305175781,8.7,-1.22581601,9.80652809,0.153227,0.02654654,0.0,0,83.68041992,0.0,0.0,31.60767174,56,38.82352829,1.59999847,95.6894455,4.4072876,41.7728157,2030,84.30000305,14.4046278,20,19.2156868,14.06866074,14.93888664,5598.45654297,0.87022591,-0.03123894,1.07774341,0.00933629,0.08409587,86,-25.44132614,621.19372559,5,40.9217453,17.89999962,27,418.0329895,64.79999542,65,4.47446585,2.50636911,19.2156868,86,0.0,0.0,0.0,22.34856987,1.19499791,21.96178627,4.55326891,62.03894806,236.38536072,63.13155365,-369.58004761,0.3224805,0.41922462,0.07489487,0.15461971,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.69999981,9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,199.64100647,617,0.0,0.0,0.0,24.36679459,38.48170853
Mon Apr 24 18:17:10 CEST 2017,24-apr-2017 18:17:07.182,14.40465492,40.92190224,18.0,5.0,83.80000305175781,8.1,-0.76613498,8.73393917,0.306454,-0.08672571,0.0,9.8039217,90.26999664,0.0,0.0,0,62,38.82352829,3.79999542,95.05151367,4.45088005,0,1907,83.80000305,14.4046545,20,19.2156868,14.06866074,15.66407585,5598.45654297,1.59541512,-0.07809734,0.92154866,-0.14685839,-0.07364538,86,-25.44132614,621.23730469,5,40.9219017,21.82999992,27,418.98599243,64.79999542,61,4.4744482,0,19.2156868,86,0.0,0.0,0.0,22.34865952,0,21.97257614,4.55103302,62.06942368,255,63.13180923,-369.58004761,0.3224805,0.41922462,0,0.15308234,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.10000038,9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,199.64100647,618,0.0,0.0,0.0,24.50769234,38.61818314
Mon Apr 24 18:17:11 CEST 2017,24-apr-2017 18:17:08.199,14.40468397,40.92206228,17.75,5.0,83.9000015258789,7.9,-0.61290801,9.34684658,-0.153227,-0.02603841,0.0,9.8039217,90.26999664,0.0,0.0,0,62,40.7843132,3.79999542,95.05151367,4.45088005,0,1907,83.90000153,14.40468407,20,25.88235283,14.06866074,15.66407585,6845.78125,1.59541512,-0.06247788,0.96840715,-0.09999999,-0.02924803,86,-25.44132614,621.23730469,5,40.92206192,21.82999992,28,420.00201416,63.89999771,61,4.4744482,0,27.84313774,86,0.0,0.0,0.0,22.34865952,0,21.97257614,4.55103302,62.06942368,255,63.13180923,-369.58004761,0.3224805,0.41922462,0,0.15308234,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.9000001,9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,199.64100647,619,0.0,0.0,0.0,24.50769234,38.61818314
Mon Apr 24 18:17:12 CEST 2017,24-apr-2017 18:17:09.198,14.40469966,40.92221123,17.25,5.0,83.5,7.0,-0.91936201,9.50007439,0.306454,-0.00756735,0.0,9.8039217,90.26999664,0.0,0.0,13.61259079,59,40.7843132,3.79999542,94.51218414,4.45088005,0,1907,83.5,14.40469933,20,25.88235283,14.06866074,15.5190382,6845.78125,1.45037746,-0.07809734,0.93716812,-0.05314159,-0.05809506,85,-25.44132614,621.23730469,5,40.92221069,12.57999992,28,420.96499634,62.09999847,61,4.47443008,0,27.84313774,86,0.0,0.0,0.0,22.34874916,0,21.98327637,4.54881763,62.09965134,255,63.132061,-369.58004761,0.3224805,0.41922462,0,0.15158305,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7,9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,199.64100647,620,0.0,0.0,0.0,24.50769234,38.61818314
Mon Apr 24 18:17:13 CEST 2017,24-apr-2017 18:17:10.177,14.40473031,40.92235372,17.25,5.0,83.4000015258789,7.1,-0.459681,9.65330124,0.306454,0.00463682,0.0,0,90.26999664,0.0,0.0,13.61259079,59,49.41176605,1.09999847,94.51218414,4.49286842,0,1892,83.40000153,14.40472984,20,25.88235283,14.06866074,15.5190382,6845.78125,1.45037746,-0.06247788,0.95278758,-0.09999999,-0.04483996,85,-25.44132614,621.27929688,5,40.92235184,12.57999992,25,421.94000244,62.09999847,61,4.47443008,0,27.84313774,86,0.0,0.0,0.0,22.34874916,0,21.98327637,4.54881763,62.09965134,255,63.132061,-369.58004761,0.3224805,0.41922462,0,0.15158305,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0999999,9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,199.64100647,621,0.0,0.0,0.0,24.64751053,38.75301361
Mon Apr 24 18:17:14 CEST 2017,24-apr-2017 18:17:11.185,14.40476394,40.92250647,17.25,5.0,84.0,7.6,-1.07258904,9.34684658,0,-0.02501708,0.0,0,90.26999664,0.0,0.0,13.61259079,59,49.41176605,1.09999847,94.51218414,4.49286842,0,1892,84,14.40476418,20,26.27450943,14.06866074,15.5190382,5801.50927734,1.45037746,-0.07809734,0.95278758,-0.09999999,-0.04369048,85,-25.44132614,621.27929688,5,40.92250824,12.57999992,25,422.97299194,62.09999847,61,4.47443008,0,27.45098114,85,0.0,0.0,0.0,22.34874916,0,21.98327637,4.54881763,62.09965134,255,63.132061,-369.58004761,0.3224805,0.41922462,0,0.15158305,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.5999999,9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,199.64100647,622,0.0,0.0,0.0,24.64751053,38.75301361
Mon Apr 24 18:17:15 CEST 2017,24-apr-2017 18:17:12.214,14.40478227,40.92264847,17.0,5.0,83.5,8.4,-0.306454,9.65330124,0.153227,0.00364619,0.0,8.23529434,90.26999664,0.0,0.0,0,55,49.41176605,2.09999847,93.89038849,4.53390741,0,1871,83.5,14.4047823,20,26.27450943,14.06866074,15.08392429,5801.50927734,1.01526451,-0.03123894,0.98402661,-0.09999999,-0.01514132,85,-25.44132614,621.32037354,5,40.92264938,11.30000019,26,424.05200195,61.19999695,60,4.47441244,0,27.45098114,85,0.0,0.0,0.0,22.34883881,0,21.99389076,4.54662275,62.12963104,255,63.13231277,-369.58004761,0.3224805,0.41922462,0,0.15016641,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.39999962,9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,199.64100647,623,0.0,0.0,0.0,24.78244209,38.88024139
Mon Apr 24 18:17:16 CEST 2017,24-apr-2017 18:17:13.195,14.40480764,40.92280333,17.25,5.0,82.80000305175781,8.1,-0.153227,9.19361973,0.153227,-0.04357159,0.0,8.23529434,90.26999664,0.0,0.0,0,55,43.92156982,2.09999847,93.89038849,4.53390741,0,1871,82.80000305,14.40480804,20,31.76470566,14.06866074,15.08392429,8006.08300781,1.01526451,-0.03123894,0.98402661,-0.09999999,-0.01514132,85,-25.44132614,621.32037354,5,40.92280197,11.30000019,26,425.01199341,62.09999847,60,4.47441244,0,30.58823586,85,0.0,0.0,0.0,22.34883881,0,21.99389076,4.54662275,62.12963104,255,63.13231277,-369.58004761,0.3224805,0.41922462,0,0.15016641,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.10000038,9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,199.64100647,624,0.0,0.0,0.0,24.78244209,38.88024139
